timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1639410063595,6,Request,200,OK,TG 1-1,text,true,,102713,124,10,10,http://192.168.56.103/100k.txt,1,0,0
1639410063594,9,Request,200,OK,TG 1-4,text,true,,102713,124,10,10,http://192.168.56.103/100k.txt,1,0,0
1639410063595,9,Request,200,OK,TG 1-3,text,true,,102713,124,10,10,http://192.168.56.103/100k.txt,2,0,0
1639410063595,10,Request,200,OK,TG 1-2,text,true,,102713,124,10,10,http://192.168.56.103/100k.txt,4,0,0
1639410063649,3,Request,200,OK,TG 1-8,text,true,,102713,124,10,10,http://192.168.56.103/100k.txt,1,0,0
1639410063727,4,Request,200,OK,TG 1-10,text,true,,102713,124,10,10,http://192.168.56.103/100k.txt,2,0,0
1639410063795,3,Request,200,OK,TG 1-5,text,true,,102713,124,10,10,http://192.168.56.103/100k.txt,1,0,0
1639410063888,3,Request,200,OK,TG 1-7,text,true,,102713,124,10,10,http://192.168.56.103/100k.txt,1,0,0
1639410063890,3,Request,200,OK,TG 1-6,text,true,,102713,124,10,10,http://192.168.56.103/100k.txt,1,0,0
1639410063967,3,Request,200,OK,TG 1-9,text,true,,102713,124,10,10,http://192.168.56.103/100k.txt,1,0,0
1639410063994,6,Request,200,OK,TG 1-4,text,true,,102713,124,10,10,http://192.168.56.103/100k.txt,1,0,0
1639410063995,6,Request,200,OK,TG 1-1,text,true,,102713,124,10,10,http://192.168.56.103/100k.txt,1,0,0
1639410063995,7,Request,200,OK,TG 1-3,text,true,,102713,124,10,10,http://192.168.56.103/100k.txt,2,0,0
1639410063995,9,Request,200,OK,TG 1-2,text,true,,102713,124,10,10,http://192.168.56.103/100k.txt,3,0,0
1639410064050,3,Request,200,OK,TG 1-8,text,true,,102713,124,10,10,http://192.168.56.103/100k.txt,1,0,0
1639410064127,3,Request,200,OK,TG 1-10,text,true,,102713,124,10,10,http://192.168.56.103/100k.txt,1,0,0
