 r,b,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st
 0,0,0,1386512,44996,951604,0,0,0,12,1172,410,12,27,62,0,0

 0,0,0,1386512,44996,951616,0,0,0,56,1233,389,8,33,60,0,0

 0,0,0,1386480,44996,951616,0,0,0,0,1547,399,9,31,61,0,0

 0,0,0,1386512,44996,951616,0,0,0,0,1358,392,5,32,63,0,0

 0,0,0,1386512,44996,951620,0,0,0,0,1284,411,12,27,61,0,0

 0,0,0,1386512,45004,951612,0,0,0,20,1390,498,13,43,44,0,0

 1,0,0,1386352,45004,951624,0,0,0,8,1344,394,9,36,56,0,0

 0,0,0,1386512,45004,951624,0,0,0,0,1302,458,7,43,50,0,0

 0,0,0,1386512,45004,951624,0,0,0,0,987,341,10,23,67,0,0

 3,0,0,1386192,45004,951628,0,0,0,0,943,358,11,38,51,0,0

 4,0,0,1385936,45012,951620,0,0,0,12,1288,476,10,55,34,0,0

 0,0,0,1386512,45012,951632,0,0,0,0,1327,392,13,36,51,0,0

 0,0,0,1386512,45012,951632,0,0,0,0,1644,414,8,44,48,0,0

 0,0,0,1386512,45012,951632,0,0,0,0,1131,380,9,19,72,0,0

 0,0,0,1386512,45012,951636,0,0,0,0,1050,345,11,17,73,0,0

 0,0,0,1386480,45020,951628,0,0,0,12,1442,467,9,40,52,0,0

 5,0,0,1385488,45020,951640,0,0,0,0,1595,408,9,38,53,0,0

 0,0,0,1386512,45020,951640,0,0,0,0,1751,422,9,46,45,0,0

 0,0,0,1386512,45020,951640,0,0,0,0,1938,489,10,51,40,0,0

 4,0,0,1385808,45020,951644,0,0,0,0,1540,435,9,41,50,0,0

 0,1,0,1387520,45028,951636,0,0,0,12,2117,1337,9,53,36,2,0

 2,0,0,1388240,45028,951648,0,0,0,36,1464,846,10,22,67,1,0

 1,0,0,1388496,45028,951648,0,0,0,0,1691,440,13,48,40,0,0

 0,0,0,1388528,45028,951652,0,0,0,0,1326,352,7,28,64,0,0

 1,0,0,1388528,45028,951652,0,0,0,0,1373,445,15,41,45,0,0

 0,0,0,1388528,45044,951636,0,0,0,44,1032,421,8,24,67,0,0

 4,0,0,1387888,45044,951660,0,0,0,0,1748,425,14,84,3,0,0

 2,0,0,1388528,45044,951660,0,0,0,0,2266,503,11,60,29,0,0

 0,0,0,1388496,45044,951664,0,0,0,0,1695,467,6,43,51,0,0

 1,0,0,1388528,45044,951664,0,0,0,0,1483,402,10,28,62,0,0

 4,0,0,1387472,45052,951656,0,0,0,12,1471,463,7,40,52,0,0

 2,0,0,1388080,45052,951668,0,0,0,0,1742,429,7,43,50,0,0

 0,0,0,1388528,45052,951668,0,0,0,0,1312,358,8,23,69,0,0

 0,0,0,1388464,45052,951672,0,0,0,0,1547,454,9,46,45,0,0

 0,0,0,1388528,45052,951672,0,0,0,0,1113,353,8,25,66,0,0

 1,0,0,1388528,45060,951668,0,0,0,12,1444,474,12,33,55,0,0

 0,0,0,1388528,45060,951676,0,0,0,0,1013,376,7,31,62,0,0

 3,0,0,1387920,45060,951676,0,0,0,0,1740,450,8,48,43,0,0

 1,0,0,1388528,45060,951680,0,0,0,0,1493,435,11,33,55,0,0

 0,0,0,1388528,45060,951680,0,0,0,0,1191,372,7,30,63,0,0

 1,0,0,1388080,45076,951684,0,0,0,80,1211,490,8,28,64,0,0

 0,0,0,1388528,45076,951684,0,0,0,0,957,379,11,20,69,0,0

 0,0,0,1388528,45076,951684,0,0,0,0,1208,378,8,26,66,0,0

 0,0,0,1388528,45076,951688,0,0,0,0,1227,444,9,26,65,0,0

 2,0,0,1387192,45084,951680,0,0,12,24,1088,489,16,35,49,0,0

 0,0,0,1387628,45108,952416,0,0,616,0,1184,702,42,29,27,2,0

 2,0,0,1387244,45108,952464,0,0,0,0,1378,423,9,28,63,0,0

 0,0,0,1387628,45108,952464,0,0,0,0,1113,361,6,21,73,0,0

 0,0,0,1387628,45108,952468,0,0,0,0,1143,377,7,20,72,0,0

 0,0,0,1387628,45108,952468,0,0,0,0,1181,389,9,27,65,0,0

 3,0,0,1387116,45116,952472,0,0,0,24,1614,503,9,41,50,0,0

 3,0,0,1386764,45116,952472,0,0,0,0,1014,354,8,39,53,0,0

 3,0,0,1386988,45116,952476,0,0,0,56,1356,424,12,33,55,0,0

 1,0,0,1387180,45116,952476,0,0,0,0,1167,403,8,34,58,0,0

 0,0,0,1387628,45116,952476,0,0,0,0,1365,516,12,49,38,0,0

 0,0,0,1387628,45124,952472,0,0,0,20,1450,456,13,31,56,0,0

 0,0,0,1387628,45124,952484,0,0,0,228,1162,392,5,24,70,0,0

 0,0,0,1387628,45124,952488,0,0,0,0,1384,443,9,28,63,0,0

 0,0,0,1387628,45124,952488,0,0,0,0,1587,422,6,34,59,0,0

 1,0,0,1387436,45124,952488,0,0,0,0,1370,402,8,29,63,0,0

 0,0,0,1387628,45132,952484,0,0,0,20,1577,451,11,29,60,0,0

 0,0,0,1387596,45132,952492,0,0,0,0,1706,449,6,35,59,0,0

 1,0,0,1387308,45132,952496,0,0,0,0,1314,412,9,25,66,0,0

 0,0,0,1387628,45132,952496,0,0,0,0,1253,415,8,28,64,0,0

 3,0,0,1387212,45132,952496,0,0,0,0,1715,444,9,36,55,0,0

 0,0,0,1387628,45140,952492,0,0,0,12,1578,433,9,32,59,0,0

 0,0,0,1387628,45140,952500,0,0,0,0,1256,450,9,21,70,0,0

 0,0,0,1387628,45140,952504,0,0,0,0,1702,468,8,36,56,0,0

 1,0,0,1387340,45140,952504,0,0,0,0,1403,427,9,32,59,0,0

 0,0,0,1387628,45140,952504,0,0,0,0,1373,380,6,26,68,0,0

 0,0,0,1387628,45148,952500,0,0,0,12,1568,441,7,35,58,0,0

 0,0,0,1387628,45148,952508,0,0,0,0,1545,429,10,30,60,0,0

 0,0,0,1387628,45148,952512,0,0,0,0,1596,471,8,45,47,0,0

 0,0,0,1387596,45148,952512,0,0,0,0,2028,508,8,48,43,0,0

 2,0,0,1387244,45148,952512,0,0,0,0,1270,433,11,22,66,0,0

 1,0,0,1387628,45156,952508,0,0,0,16,1162,395,6,21,73,0,0

 2,0,0,1387244,45156,952516,0,0,0,0,1650,418,8,37,55,0,0

 0,0,0,1387628,45156,952520,0,0,0,0,1492,436,9,31,60,0,0

 0,0,0,1387596,45156,952520,0,0,0,0,1678,465,7,37,56,0,0

 0,0,0,1387628,45156,952524,0,0,0,0,855,357,9,16,75,0,0

 0,0,0,1387628,45164,952516,0,0,0,12,1116,406,7,29,64,0,0

 3,0,0,1387308,45164,952524,0,0,0,0,1209,376,6,24,70,0,0

 0,0,0,1387628,45164,952528,0,0,0,0,1267,420,13,39,47,0,0

 0,0,0,1387628,45164,952528,0,0,0,52,1008,359,7,26,67,0,0

 0,0,0,1387628,45164,952532,0,0,0,0,1047,349,8,16,75,0,0

 0,0,0,1387628,45172,952524,0,0,0,20,1272,423,10,28,62,1,0

 0,0,0,1387628,45172,952532,0,0,0,0,1164,433,7,30,63,0,0

 0,0,0,1387628,45172,952536,0,0,0,0,1521,441,14,32,54,0,0

 0,0,0,1387628,45172,952536,0,0,0,0,1090,367,8,19,73,0,0

 2,0,0,1387244,45172,952540,0,0,0,0,1265,395,7,29,64,0,0

 2,0,0,1387308,45180,952532,0,0,0,28,996,400,11,18,72,0,0

 0,0,0,1387628,45180,952544,0,0,0,0,1175,351,7,20,73,0,0

 0,0,0,1387628,45180,952544,0,0,0,0,1089,338,5,19,76,0,0

 1,0,0,1387404,45180,952544,0,0,0,0,1597,431,11,34,54,0,0

 0,0,0,1387628,45180,952548,0,0,0,0,1595,404,7,33,59,0,0

 0,0,0,1387628,45188,952540,0,0,0,12,1678,452,6,40,54,0,0

 0,0,0,1387628,45188,952552,0,0,0,0,1393,389,8,31,61,0,0

 0,0,0,1387628,45188,952552,0,0,0,0,1601,440,7,39,54,0,0

 0,0,0,1387628,45188,952552,0,0,0,0,1309,438,8,34,58,0,0

 0,0,0,1387628,45188,952556,0,0,0,0,1746,443,10,37,53,0,0

 0,0,0,1387628,45196,952548,0,0,0,12,1267,403,7,24,69,0,0

 1,0,0,1386924,45196,952560,0,0,0,0,1316,428,8,31,61,0,0

 2,0,0,1386604,45196,952560,0,0,0,0,1039,359,6,23,71,0,0

 0,0,0,1387628,45196,952560,0,0,0,0,1272,433,8,33,59,0,0

 0,0,0,1387628,45196,952564,0,0,0,0,1151,436,9,31,59,0,0

 0,0,0,1387596,45204,952556,0,0,0,12,1678,461,7,40,53,0,0

 0,0,0,1387628,45204,952572,0,0,0,0,1252,419,8,34,58,0,0

 0,0,0,1387628,45204,952572,0,0,0,0,1299,371,9,22,69,0,0

 2,0,0,1387436,45204,952572,0,0,0,0,1225,433,6,33,61,0,0

