r;b;swpd;free;buff;cache;si;so;bi;bo;in;cs;us;sy;id;wa;st
1;0;0;3407992;45052;1006352;0;0;0;0;10739;862;4;86;10;0;0
1;0;0;3408264;45052;1006356;0;0;0;0;10479;868;3;86;11;0;0
2;0;0;3402152;45052;1006356;0;0;0;0;9763;885;4;88;8;0;0
1;0;0;3405608;45060;1006356;0;0;0;12;11280;886;5;85;10;0;0
2;0;0;3403256;45060;1006356;0;0;0;0;10034;855;4;87;8;0;0
1;0;0;3407272;45060;1006360;0;0;0;0;10170;907;5;82;13;0;0
1;0;0;3405376;45060;1006360;0;0;0;0;9459;872;7;84;9;0;0
1;0;0;3403688;45060;1006360;0;0;0;172;11025;877;3;86;11;0;0
2;0;0;3406944;45072;1006360;0;0;0;36;10120;886;7;84;9;0;0
0;0;0;3424916;45072;1006364;0;0;0;0;7049;729;2;59;39;0;0
0;0;0;3424948;45072;1006364;0;0;0;0;399;215;3;1;96;0;0
0;0;0;3424948;45072;1006364;0;0;0;0;396;251;3;0;97;0;0
0;0;0;3424948;45072;1006364;0;0;0;0;387;230;4;1;95;0;0
0;0;0;3424948;45080;1006356;0;0;0;12;428;235;3;1;93;3;0
0;0;0;3424948;45080;1006364;0;0;0;0;402;274;4;0;96;0;0
0;0;0;3424948;45080;1006364;0;0;0;0;386;221;4;0;96;0;0
0;0;0;3424948;45080;1006364;0;0;0;0;406;214;5;1;94;0;0
0;0;0;3424948;45080;1006364;0;0;0;0;407;250;4;0;96;0;0
0;0;0;3424948;45080;1006364;0;0;0;0;395;218;3;1;96;0;0
0;0;0;3424948;45080;1006364;0;0;0;0;401;314;10;2;88;0;0
0;0;0;3424948;45080;1006364;0;0;0;0;392;252;3;1;96;0;0
0;0;0;3424948;45080;1006364;0;0;0;0;383;219;3;1;96;0;0
0;0;0;3424948;45080;1006364;0;0;0;16;390;248;3;1;96;0;0
1;0;0;3424948;45080;1006364;0;0;0;0;378;203;5;0;95;0;0
0;0;0;3424948;45080;1006364;0;0;0;0;398;231;3;1;96;0;0
0;0;0;3424948;45080;1006364;0;0;0;0;411;245;4;0;96;0;0
0;0;0;3424948;45080;1006364;0;0;0;0;390;221;5;0;95;0;0
0;0;0;3424948;45080;1006364;0;0;0;0;391;227;3;1;96;0;0
0;0;0;3424948;45088;1006360;0;0;0;24;394;259;4;2;89;5;0
0;0;0;3424948;45088;1006364;0;0;0;0;412;238;3;1;96;0;0
0;0;0;3424948;45088;1006364;0;0;0;0;396;257;4;0;96;0;0
0;0;0;3424916;45096;1006356;0;0;0;36;399;281;3;1;95;1;0
0;0;0;3424948;45096;1006368;0;0;0;0;388;223;4;0;96;0;0
0;0;0;3424948;45096;1006368;0;0;0;0;385;262;4;1;95;0;0
0;0;0;3424948;45096;1006368;0;0;0;0;393;246;4;0;96;0;0
0;0;0;3424404;45104;1006360;0;0;0;44;407;634;8;3;88;0;0
0;0;0;3424404;45104;1006404;0;0;0;0;425;279;4;0;96;0;0
0;0;0;3424404;45104;1006404;0;0;0;0;398;226;4;1;95;0;0
0;0;0;3424404;45104;1006404;0;0;0;0;381;229;4;2;94;0;0
0;0;0;3424404;45104;1006404;0;0;0;0;391;281;4;1;95;0;0
0;0;0;3424404;45104;1006404;0;0;0;0;399;246;3;0;97;0;0
0;0;0;3424404;45112;1006396;0;0;0;48;395;275;5;1;90;4;0
0;0;0;3424404;45112;1006404;0;0;0;0;395;257;4;1;95;0;0
0;0;0;3424404;45112;1006404;0;0;0;0;392;235;3;0;97;0;0
0;0;0;3424404;45112;1006404;0;0;0;0;420;270;4;0;96;0;0
0;0;0;3424672;45112;1006404;0;0;0;0;391;320;4;1;95;0;0
0;0;0;3424696;45112;1006368;0;0;0;0;399;219;3;0;97;0;0
0;0;0;3424696;45112;1006368;0;0;0;0;388;260;4;1;95;0;0
0;0;0;3424696;45112;1006368;0;0;0;0;393;213;4;0;96;0;0
0;0;0;3424948;45112;1006368;0;0;0;0;396;262;4;1;95;0;0
0;0;0;3424948;45112;1006368;0;0;0;0;407;253;4;1;95;0;0
0;0;0;3424948;45120;1006360;0;0;0;20;386;245;3;0;97;0;0
0;0;0;3424948;45120;1006368;0;0;0;0;381;249;5;2;93;0;0
0;0;0;3424948;45120;1006368;0;0;0;0;380;246;4;0;96;0;0
0;0;0;3424948;45120;1006368;0;0;0;0;404;240;4;1;95;0;0
1;0;0;3424948;45120;1006368;0;0;0;0;395;258;5;0;95;0;0
0;0;0;3424948;45120;1006368;0;0;0;0;393;220;4;1;95;0;0
0;0;0;3424948;45120;1006368;0;0;0;0;413;229;4;1;95;0;0
0;0;0;3424948;45120;1006368;0;0;0;0;408;248;4;1;95;0;0
0;0;0;3424948;45120;1006368;0;0;0;60;391;245;4;0;96;0;0
0;0;0;3424948;45120;1006368;0;0;0;0;392;218;2;1;97;0;0
0;0;0;3424948;45120;1006368;0;0;0;0;396;252;5;0;95;0;0
0;0;0;3424948;45120;1006368;0;0;0;0;381;221;4;0;96;0;0
0;0;0;3424948;45120;1006368;0;0;0;0;410;267;4;1;95;0;0
0;0;0;3424948;45120;1006368;0;0;0;0;390;278;4;0;96;0;0
0;0;0;3424948;45120;1006368;0;0;0;0;385;220;4;0;96;0;0
0;0;0;3424948;45120;1006368;0;0;0;0;390;252;5;2;93;0;0
0;0;0;3424948;45120;1006368;0;0;0;0;388;223;3;0;97;0;0
0;0;0;3424948;45120;1006368;0;0;0;0;400;224;4;1;95;0;0
0;0;0;3424948;45120;1006368;0;0;0;716;469;329;4;2;89;5;0
0;0;0;3424948;45120;1006368;0;0;0;0;367;220;4;1;95;0;0
0;0;0;3424948;45120;1006368;0;0;0;0;390;226;3;1;96;0;0
0;0;0;3424948;45120;1006368;0;0;0;0;387;260;7;0;93;0;0
0;0;0;3424948;45120;1006368;0;0;0;0;382;214;4;1;95;0;0
0;0;0;3424948;45120;1006368;0;0;0;0;387;279;3;0;97;0;0
0;0;0;3424948;45128;1006360;0;0;0;16;389;271;5;0;78;16;0
0;0;0;3424948;45128;1006368;0;0;0;0;394;220;3;0;97;0;0
0;0;0;3424948;45128;1006368;0;0;0;0;421;251;3;1;96;0;0
0;0;0;3424948;45128;1006368;0;0;0;0;376;228;3;0;97;0;0
0;0;0;3424948;45128;1006368;0;0;0;0;387;279;11;0;89;0;0
0;0;0;3424948;45128;1006368;0;0;0;0;391;247;3;1;96;0;0
0;0;0;3424948;45128;1006368;0;0;0;0;374;218;4;0;96;0;0
0;0;0;3424948;45128;1006368;0;0;0;0;387;225;3;1;96;0;0
0;0;0;3424948;45128;1006368;0;0;0;0;397;256;4;0;96;0;0
0;0;0;3424948;45128;1006368;0;0;0;0;397;239;3;0;97;0;0
0;0;0;3424948;45128;1006368;0;0;0;0;395;242;4;2;94;0;0
0;0;0;3424948;45128;1006368;0;0;0;0;380;251;4;0;96;0;0
1;0;0;3424948;45128;1006368;0;0;0;0;394;224;4;0;96;0;0
0;0;0;3424948;45128;1006368;0;0;0;0;384;240;3;0;97;0;0
0;0;0;3424948;45128;1006368;0;0;0;0;383;231;4;1;95;0;0
0;0;0;3424948;45128;1006368;0;0;0;0;387;224;4;1;95;0;0
0;0;0;3424948;45128;1006368;0;0;0;0;377;250;3;0;97;0;0
0;0;0;3424948;45128;1006368;0;0;0;0;389;223;3;0;97;0;0
0;0;0;3424948;45128;1006368;0;0;0;0;387;212;3;1;96;0;0
0;0;0;3424948;45128;1006368;0;0;0;0;390;278;4;0;96;0;0
0;0;0;3424948;45128;1006368;0;0;0;0;400;217;3;1;96;0;0
0;0;0;3424948;45128;1006368;0;0;0;0;397;248;3;2;95;0;0
0;0;0;3424948;45128;1006368;0;0;0;0;395;250;2;0;98;0;0
0;0;0;3424948;45128;1006368;0;0;0;0;388;232;3;1;96;0;0
0;0;0;3424948;45128;1006368;0;0;0;0;434;287;3;1;96;0;0
0;0;0;3424948;45128;1006368;0;0;0;0;381;221;3;1;96;0;0
0;0;0;3424948;45128;1006368;0;0;0;0;371;224;3;1;96;0;0
0;0;0;3424948;45160;1006336;0;0;0;168;420;373;6;2;91;1;0
1;0;0;3424948;45160;1006368;0;0;0;0;388;230;4;0;96;0;0
0;0;0;3424948;45160;1006368;0;0;0;0;394;245;3;0;97;0;0
0;0;0;3424948;45160;1006368;0;0;0;0;384;246;4;0;96;0;0
0;0;0;3424948;45160;1006368;0;0;0;28;394;225;3;0;97;0;0
0;0;0;3424948;45160;1006368;0;0;0;0;386;259;5;1;94;0;0
0;0;0;3424948;45168;1006360;0;0;0;40;416;262;4;0;95;1;0
0;0;0;3424948;45168;1006368;0;0;0;0;420;240;4;1;95;0;0
0;0;0;3424948;45168;1006368;0;0;0;0;386;252;2;1;97;0;0
0;0;0;3424948;45168;1006368;0;0;0;0;397;217;4;0;96;0;0
0;0;0;3424948;45168;1006368;0;0;0;0;398;275;8;1;91;0;0
0;0;0;3424948;45168;1006368;0;0;0;0;404;248;4;1;95;0;0
0;0;0;3424948;45168;1006368;0;0;0;0;397;247;4;0;96;0;0
