r;b;swpd;free;buff;cache;si;so;bi;bo;in;cs;us;sy;id;wa;st
0;0;0;3391920;48760;1008616;0;0;0;0;493;272;1;0;99;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;438;213;3;2;95;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;410;257;4;0;96;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;442;206;4;2;94;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;479;240;2;0;98;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;417;268;5;2;93;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;422;224;4;0;96;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;449;223;3;0;97;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;536;257;4;1;95;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;382;216;3;0;97;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;423;246;4;0;96;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;424;246;5;1;94;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;404;217;5;0;95;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;442;249;5;2;93;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;447;225;2;1;97;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;441;235;2;1;97;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;460;249;5;1;94;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;381;231;4;0;96;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;400;237;2;1;97;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;417;243;5;1;94;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;433;237;4;0;96;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;391;243;4;1;95;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;707;1288;13;3;84;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;595;1035;8;4;88;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;774;1370;11;4;85;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;514;535;4;2;94;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;561;236;2;1;97;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;453;315;4;0;96;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;440;227;5;0;95;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;537;241;3;1;96;0;0
0;0;0;3391920;48760;1008616;0;0;0;16;503;259;3;1;96;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;553;220;2;0;98;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;399;244;5;1;94;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;419;240;4;0;96;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;506;222;6;1;93;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;432;265;5;0;95;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;556;602;5;2;93;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;740;1172;13;0;87;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;793;1444;6;1;92;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;610;652;3;3;94;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;536;709;6;1;93;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;429;381;4;1;95;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;749;1655;9;6;85;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;802;1260;5;2;93;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;581;748;9;1;90;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;629;842;3;1;96;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;469;302;7;1;92;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;391;215;3;1;96;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;449;236;1;0;99;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;425;230;6;0;94;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;452;245;3;2;95;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;540;575;7;0;93;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;475;269;2;1;97;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;462;209;2;0;98;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;463;224;4;1;95;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;435;260;3;0;97;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;434;226;3;1;96;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;373;254;4;0;96;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;425;226;4;1;95;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;427;226;2;0;98;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;425;268;5;2;93;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;482;225;2;0;98;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;447;227;5;1;94;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;449;252;3;0;97;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;421;241;7;1;92;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;354;257;4;2;94;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;406;259;3;0;97;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;408;218;3;0;97;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;438;256;5;1;94;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;470;203;1;0;99;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;460;248;4;2;94;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;450;230;6;0;94;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;392;235;4;0;96;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;391;250;6;1;93;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;415;241;5;1;94;0;0
0;0;0;3391920;48760;1008616;0;0;0;0;404;239;4;0;96;0;0
