 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 3388028  46448 1031188    0    0     0     0 9923  790  7 85  7  0  0
 2  0      0 3392916  46448 1031188    0    0     0     0 9803  788  8 85  8  0  0
 2  0      0 3391460  46448 1031188    0    0     0     0 9743  824  6 88  6  0  0
 1  0      0 3395036  46456 1031184    0    0     0    12 9948  863  7 87  7  0  0
 0  0      0 3380980  46456 1031192    0    0     0     0 9104  826  3 91  5  0  0
 4  0      0 3385484  46456 1031192    0    0     0     0 10354  792  5 88  7  0  0
 2  0      0 3388132  46456 1031192    0    0     0     0 10245  793  7 85  7  0  0
 2  0      0 3386676  46456 1031196    0    0     0    44 9584  754  7 87  5  0  0
 0  0      0 3395772  46468 1031184    0    0     0    32 9581  831 10 82  8  0  0
 0  0      0 3396204  46468 1031196    0    0     0     0 9917  854  5 88  7  0  0
 0  0      0 3392492  46468 1031200    0    0     0     0 10371  809  7 84  8  0  0
 1  0      0 3384548  46468 1031200    0    0     0     0 9595  827  5 88  7  0  0
 0  0      0 3389252  46468 1031200    0    0     0     0 10104  760  6 84 10  0  0
 1  0      0 3388468  46476 1031196    0    0     0    12 9928  819  7 86  6  0  0
 8  0      0 3381908  46476 1031204    0    0     0     0 9141  843  6 89  6  0  0
 4  0      0 3385156  46476 1031204    0    0     0     0 9797  793  3 89  8  0  0
 1  0      0 3386748  46476 1031204    0    0     0     0 9584  780  8 86  5  0  0
 7  0      0 3384532  46476 1031208    0    0     0     0 9672  835  5 87  7  0  0
 4  0      0 3386036  46484 1031200    0    0     0    12 9776  896  6 88  6  0  0
 0  0      0 3383268  46484 1031208    0    0     0     0 9950  798  7 86  8  0  0
 0  0      0 3392420  46484 1031208    0    0     0     0 9818  830  7 87  7  0  0
 1  0      0 3385416  46484 1031212    0    0     0     0 10243  839  7 84  8  0  0
 3  0      0 3384664  46484 1031212    0    0     0    64 9552  833  8 83  8  0  0
 5  0      0 3381128  46492 1031204    0    0     0    12 10373  808  5 86  9  0  0
 1  0      0 3396456  46492 1031216    0    0     0     0 9221  818  4 88  8  0  0
 2  0      0 3383064  46492 1031216    0    0     0     0 9495  781  4 89  7  0  0
 0  0      0 3386880  46492 1031216    0    0     0     0 9768  825  8 85  8  0  0
 1  0      0 3389968  46492 1031220    0    0     0     0 9352  860 10 84  5  0  0
 1  0      0 3388176  46500 1031212    0    0     0    12 9779  921  8 85  7  0  0
 1  0      0 3382696  46500 1031220    0    0     0     0 9871  811  9 86  5  0  0
 3  0      0 3383128  46500 1031224    0    0     0     0 9661  852  5 86  8  0  0
 2  0      0 3385976  46500 1031224    0    0     0     0 8823  826  7 85  7  0  0
 2  0      0 3388096  46500 1031224    0    0     0     0 8866  777 10 85  5  0  0
 2  0      0 3386560  46508 1031216    0    0     0    12 10401  872  9 83  9  0  0
 3  0      0 3388008  46508 1031228    0    0     0     0 10379  803  6 86  8  0  0
 1  0      0 3378744  46508 1031228    0    0     0     0 9714  829  5 88  6  0  0
 1  0      0 3379760  46508 1031232    0    0     0     0 9578  843  9 85  6  0  0
 1  0      0 3383936  46508 1031232    0    0     0    40 9670  793  6 88  6  0  0
 0  0      0 3404144  46508 1031232    0    0     0     0 6815  661  5 54 40  0  0
 0  0      0 3404144  46516 1031224    0    0     0    36  407  249  2  1 97  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  378  230  4  0 96  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  365  234  3  1 96  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  447  284  8  0 92  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  387  247  2  1 97  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  375  266  4  0 96  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  371  217  2  1 97  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  375  225  3  1 96  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  376  243  5  0 95  0  0
 0  0      0 3404144  46516 1031236    0    0     0    32  391  254  3  0 97  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  373  242  3  0 97  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  359  244  4  1 95  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  371  217  4  0 96  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  388  262  4  0 96  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  373  261  4  0 96  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  386  228  4  1 95  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  394  247  5  1 94  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  362  224  3  0 97  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  370  206  3  2 95  0  0
 1  0      0 3404144  46516 1031236    0    0     0     0  400  266  5  0 95  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  385  213  5  0 95  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  393  258  5  0 95  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  383  243  3  2 95  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  370  218  4  1 95  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  387  273  3  1 96  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  363  247  5  0 95  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  379  215  4  0 96  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  393  257  4  0 96  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  375  214  5  0 95  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  382  256  4  0 96  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  375  240  3  1 96  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  372  220  4  0 96  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  370  213  5  1 94  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  380  271  4  1 95  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  359  241  5  1 94  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  361  241  3  1 96  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  388  253  3  2 95  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  433  223  3  1 96  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  449  249  4  0 96  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  387  245  2  1 97  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  370  217  4  0 96  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  376  253  5  1 94  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  359  226  6  0 94  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  370  244  4  1 95  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  394  258  3  1 96  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  403  225  4  1 95  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  455  778  7  2 91  0  0
 1  0      0 3404144  46516 1031236    0    0     0     0  401  729  5  1 94  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  363  220  4  0 96  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  399  269  4  3 93  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  380  229  5  0 94  1  0
 0  0      0 3404144  46516 1031236    0    0     0     0  386  222  5  0 95  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  441  273  4  2 94  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  389  229  2  1 97  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  399  252  5  0 95  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  386  235  3  1 96  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  389  218  3  0 97  0  0
 0  0      0 3404144  46516 1031236    0    0     0     0  384  327  3  2 95  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  395  241  4  0 96  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  371  238  2  0 98  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  363  239  3  1 96  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  374  222  4  0 96  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  394  217  4  0 96  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  410  284  6  0 94  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  380  242  3  2 95  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  384  235  4  0 96  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  381  250  5  2 93  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  373  220  4  0 96  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  372  258  5  1 94  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  374  272  4  1 95  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  383  212  4  0 96  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  390  239  4  1 95  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  345  214  4  0 96  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  351  224  2  1 97  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  370  264  4  0 96  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  353  217  4  1 95  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  364  219  3  0 97  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  393  245  4  1 95  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  365  219  3  0 97  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  390  257  3  1 96  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  391  250  3  1 96  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  357  233  3  1 96  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  383  248  4  1 95  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  443  216  3  0 97  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  381  247  4  1 95  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  397  259  5  1 94  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  405  306  5  0 95  0  0
 1  0      0 3404136  46516 1031244    0    0     0     0  461  547  5  1 94  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  446 1019 15  8 77  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  412  707 13  3 84  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  439  740  9  5 86  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  419  397  4  1 95  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  389  216  3  1 96  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  356  262  2  0 98  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  382  248  3  0 97  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  369  215  3  0 97  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  395  248  4  0 96  0  0
 0  0      0 3404136  46516 1031244    0    0     0     0  386  233  4  1 95  0  0
