timeStamp,elapsed,label,threadName,dataType,success,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1638206923440,107,Medium2,Audio_Requires 3-2,bin,true,1693697,140,3,3,2,0,0
1638206923739,54,Medium2,Audio_Requires 3-3,bin,true,1693697,140,3,3,1,0,0
1638206923762,60,Large2,Audio_Requires 3-1,bin,true,1693697,140,3,3,5,0,0
1638206923889,124,Small2,Audio_Requires 3-2,bin,true,1693697,140,3,3,6,0,0
1638206924189,57,Small2,Audio_Requires 3-3,bin,true,1693697,140,3,3,1,0,0
1638206924212,70,Small2,Audio_Requires 3-1,bin,true,1693697,140,3,3,2,0,0
1638206924339,56,Medium2,Audio_Requires 3-2,bin,true,1693697,140,3,3,1,0,0
1638206924639,63,Medium2,Audio_Requires 3-3,bin,true,1693697,140,3,3,2,0,0
1638206924662,70,Large2,Audio_Requires 3-1,bin,true,1693697,140,3,3,1,0,0
1638206924789,97,Large2,Audio_Requires 3-2,bin,true,1693697,140,3,3,2,0,0
1638206925088,44,Small2,Audio_Requires 3-3,bin,true,1693697,140,3,3,2,0,0
1638206925112,58,Medium2,Audio_Requires 3-1,bin,true,1693697,140,3,3,3,0,0
1638206925240,63,Small2,Audio_Requires 3-2,bin,true,1693697,140,3,3,2,0,0
1638206925539,65,Small2,Audio_Requires 3-3,bin,true,1693697,140,3,3,2,0,0
1638206925561,72,Small2,Audio_Requires 3-1,bin,true,1693697,140,3,3,3,0,0
1638206925689,62,Small2,Audio_Requires 3-2,bin,true,1693697,140,3,3,3,0,0
1638206925989,61,Medium2,Audio_Requires 3-3,bin,true,1693697,140,3,3,2,0,0
1638206926012,69,Large2,Audio_Requires 3-1,bin,true,1693697,140,3,3,5,0,0
1638206926139,56,Small2,Audio_Requires 3-2,bin,true,1693697,140,3,3,3,0,0
1638206926439,69,Small2,Audio_Requires 3-3,bin,true,1693697,140,3,3,1,0,0
1638206926462,76,Medium2,Audio_Requires 3-1,bin,true,1693697,140,3,3,2,0,0
1638206926589,77,Small2,Audio_Requires 3-2,bin,true,1693697,140,3,3,2,0,0
1638206926889,113,Medium2,Audio_Requires 3-3,bin,true,1693697,140,3,3,1,0,0
1638206926912,102,Large2,Audio_Requires 3-1,bin,true,1693697,140,3,3,3,0,0
1638206927038,144,Small2,Audio_Requires 3-2,bin,true,1693697,140,3,3,3,0,0
1638206927341,62,Medium2,Audio_Requires 3-3,bin,true,1693697,140,3,3,1,0,0
1638206927362,72,Medium2,Audio_Requires 3-1,bin,true,1693697,140,3,3,4,0,0
1638206927489,133,Small2,Audio_Requires 3-2,bin,true,1693697,140,3,3,34,0,0
1638206927811,214,Large2,Audio_Requires 3-1,bin,true,1693697,140,3,3,3,0,0
1638206927788,267,Large2,Audio_Requires 3-3,bin,true,1693697,140,3,3,4,0,0
1638206927940,239,Large2,Audio_Requires 3-2,bin,true,1693697,140,3,3,3,0,0
1638206928240,80,Large2,Audio_Requires 3-3,bin,true,1693697,140,3,3,1,0,0
1638206928262,374,Large2,Audio_Requires 3-1,bin,true,1693697,140,4,4,3,0,0
1638206928540,268,Medium2,Audio_Requires 3-4,bin,true,1693698,140,4,4,25,0,24
1638206928390,491,Medium2,Audio_Requires 3-2,bin,true,1693697,140,4,4,19,0,0
1638206928690,535,Medium2,Audio_Requires 3-3,bin,true,1693697,140,4,4,25,0,0
1638206928863,449,Small2,Audio_Requires 3-1,bin,true,1693697,140,4,4,2,0,0
1638206928990,368,Small2,Audio_Requires 3-2,bin,true,1693697,140,4,4,35,0,0
1638206929139,446,Medium2,Audio_Requires 3-4,bin,true,1693697,140,4,4,83,0,0
1638206929289,334,Small2,Audio_Requires 3-3,bin,true,1693697,140,4,4,46,0,0
1638206929463,210,Large2,Audio_Requires 3-1,bin,true,1693697,140,4,4,74,0,0
1638206929590,91,Small2,Audio_Requires 3-2,bin,true,1693697,140,4,4,3,0,0
1638206929739,135,Medium2,Audio_Requires 3-4,bin,true,1693697,140,4,4,1,0,0
1638206929890,53,Large2,Audio_Requires 3-3,bin,true,1693697,140,4,4,1,0,0
1638206930063,45,Medium2,Audio_Requires 3-1,bin,true,1693697,140,4,4,1,0,0
1638206930190,73,Large2,Audio_Requires 3-2,bin,true,1693697,140,4,4,3,0,0
1638206930339,53,Medium2,Audio_Requires 3-4,bin,true,1693697,140,4,4,2,0,0
1638206930490,62,Medium2,Audio_Requires 3-3,bin,true,1693697,140,4,4,2,0,0
1638206930664,70,Medium2,Audio_Requires 3-1,bin,true,1693697,140,4,4,13,0,0
1638206930789,40,Medium2,Audio_Requires 3-2,bin,true,1693697,140,4,4,2,0,0
1638206930939,55,Small2,Audio_Requires 3-4,bin,true,1693697,140,4,4,3,0,0
1638206931104,67,Large2,Audio_Requires 3-3,bin,true,1693697,140,4,4,2,0,0
1638206931263,47,Medium2,Audio_Requires 3-1,bin,true,1693697,140,4,4,2,0,0
1638206931390,63,Small2,Audio_Requires 3-2,bin,true,1693697,140,4,4,1,0,0
1638206931538,83,Medium2,Audio_Requires 3-4,bin,true,1693697,140,4,4,1,0,0
1638206931690,40,Large2,Audio_Requires 3-3,bin,true,1693697,140,4,4,1,0,0
1638206931863,60,Medium2,Audio_Requires 3-1,bin,true,1693697,140,4,4,1,0,0
1638206931990,125,Medium2,Audio_Requires 3-2,bin,true,1693697,140,4,4,2,0,0
1638206932139,44,Large2,Audio_Requires 3-4,bin,true,1693697,140,4,4,1,0,0
1638206932291,49,Medium2,Audio_Requires 3-3,bin,true,1693697,140,4,4,1,0,0
1638206932463,76,Medium2,Audio_Requires 3-1,bin,true,1693697,140,4,4,1,0,0
1638206932589,47,Medium2,Audio_Requires 3-2,bin,true,1693697,140,4,4,1,0,0
1638206932740,57,Medium2,Audio_Requires 3-4,bin,true,1693697,140,4,4,2,0,0
1638206932890,95,Medium2,Audio_Requires 3-3,bin,true,1693697,140,4,4,3,0,0
1638206933063,57,Small2,Audio_Requires 3-1,bin,true,1693697,140,4,4,2,0,0
1638206933189,65,Medium2,Audio_Requires 3-2,bin,true,1693697,140,4,4,2,0,0
1638206933339,44,Small2,Audio_Requires 3-4,bin,true,1693697,140,4,4,3,0,0
1638206933491,46,Medium2,Audio_Requires 3-3,bin,true,1693697,140,4,4,1,0,0
1638206933663,54,Small2,Audio_Requires 3-1,bin,true,1693697,140,4,4,2,0,0
1638206933789,104,Medium2,Audio_Requires 3-2,bin,true,1693697,140,4,4,3,0,0
1638206933939,60,Large2,Audio_Requires 3-4,bin,true,1693697,140,4,4,2,0,0
1638206934090,55,Medium2,Audio_Requires 3-3,bin,true,1693697,140,4,4,1,0,0
1638206934262,63,Small2,Audio_Requires 3-1,bin,true,1693697,140,4,4,2,0,0
1638206934390,42,Small2,Audio_Requires 3-2,bin,true,1693697,140,4,4,2,0,0
1638206934539,53,Medium2,Audio_Requires 3-4,bin,true,1693697,140,4,4,1,0,0
1638206934690,91,Large2,Audio_Requires 3-3,bin,true,1693697,140,4,4,3,0,0
1638206934864,49,Medium2,Audio_Requires 3-1,bin,true,1693697,140,4,4,1,0,0
1638206934990,54,Small2,Audio_Requires 3-2,bin,true,1693697,140,4,4,1,0,0
1638206935138,81,Medium2,Audio_Requires 3-4,bin,true,1693697,140,4,4,3,0,0
1638206935290,65,Small2,Audio_Requires 3-3,bin,true,1693697,140,4,4,1,0,0
1638206935463,44,Medium2,Audio_Requires 3-1,bin,true,1693697,140,4,4,1,0,0
1638206935591,68,Large2,Audio_Requires 3-2,bin,true,1693697,140,4,4,1,0,0
1638206935739,62,Medium2,Audio_Requires 3-4,bin,true,1693697,140,4,4,2,0,0
1638206935889,45,Large2,Audio_Requires 3-3,bin,true,1693697,140,4,4,2,0,0
1638206936063,89,Large2,Audio_Requires 3-1,bin,true,1693697,140,4,4,1,0,0
1638206936190,44,Medium2,Audio_Requires 3-2,bin,true,1693697,140,4,4,2,0,0
1638206936339,46,Small2,Audio_Requires 3-4,bin,true,1693697,140,4,4,1,0,0
1638206936489,55,Medium2,Audio_Requires 3-3,bin,true,1693697,140,4,4,2,0,0
1638206936662,39,Small2,Audio_Requires 3-1,bin,true,1693697,140,4,4,2,0,0
1638206936789,48,Medium2,Audio_Requires 3-2,bin,true,1693697,140,4,4,2,0,0
1638206936939,78,Large2,Audio_Requires 3-4,bin,true,1693697,140,4,4,2,0,0
1638206937090,42,Medium2,Audio_Requires 3-3,bin,true,1693697,140,4,4,1,0,0
1638206937263,53,Small2,Audio_Requires 3-1,bin,true,1693697,140,4,4,1,0,0
1638206937389,88,Large2,Audio_Requires 3-2,bin,true,1693697,140,4,4,1,0,0
1638206937539,55,Small2,Audio_Requires 3-4,bin,true,1693697,140,4,4,1,0,0
1638206937690,53,Large2,Audio_Requires 3-3,bin,true,1693697,140,4,4,2,0,0
1638206937864,58,Medium2,Audio_Requires 3-1,bin,true,1693697,140,4,4,2,0,0
1638206937989,51,Large2,Audio_Requires 3-2,bin,true,1693697,140,4,4,2,0,0
1638206938139,53,Large2,Audio_Requires 3-4,bin,true,1693697,140,4,4,2,0,0
1638206938290,61,Medium2,Audio_Requires 3-3,bin,true,1693697,140,4,4,2,0,0
1638206938463,63,Large2,Audio_Requires 3-1,bin,true,1693697,140,4,4,4,0,0
1638206938590,51,Large2,Audio_Requires 3-2,bin,true,1693697,140,4,4,2,0,0
1638206938740,64,Small2,Audio_Requires 3-4,bin,true,1693697,140,4,4,1,0,0
1638206938891,71,Small2,Audio_Requires 3-3,bin,true,1693697,140,4,4,1,0,0
1638206939063,54,Large2,Audio_Requires 3-1,bin,true,1693697,140,4,4,2,0,0
1638206939190,54,Small2,Audio_Requires 3-2,bin,true,1693697,140,4,4,2,0,0
1638206939339,44,Medium2,Audio_Requires 3-4,bin,true,1693697,140,4,4,2,0,0
1638206939489,55,Small2,Audio_Requires 3-3,bin,true,1693697,140,4,4,2,0,0
1638206939663,64,Medium2,Audio_Requires 3-1,bin,true,1693697,140,4,4,2,0,0
1638206939790,50,Medium2,Audio_Requires 3-2,bin,true,1693697,140,4,4,2,0,0
1638206939939,58,Medium2,Audio_Requires 3-4,bin,true,1693697,140,4,4,1,0,0
1638206940090,107,Medium2,Audio_Requires 3-3,bin,true,1693697,140,4,4,5,0,0
1638206940263,88,Large2,Audio_Requires 3-1,bin,true,1693697,140,4,4,1,0,0
1638206940390,85,Large2,Audio_Requires 3-2,bin,true,1693697,140,4,4,3,0,0
1638206940539,161,Medium2,Audio_Requires 3-4,bin,true,1693697,140,5,5,1,0,0
1638206940546,194,Medium2,Audio_Requires 3-5,bin,true,1693698,140,5,5,20,0,8
1638206940691,72,Medium2,Audio_Requires 3-3,bin,true,1693697,140,5,5,2,0,0
1638206940863,144,Small2,Audio_Requires 3-1,bin,true,1693697,140,5,5,1,0,0
1638206940990,53,Large2,Audio_Requires 3-2,bin,true,1693697,140,5,5,3,0,0
1638206941288,95,Medium2,Audio_Requires 3-4,bin,true,1693697,140,5,5,2,0,0
1638206941292,105,Large2,Audio_Requires 3-5,bin,true,1693697,140,5,5,4,0,0
1638206941440,86,Large2,Audio_Requires 3-3,bin,true,1693697,140,5,5,2,0,0
1638206941612,61,Medium2,Audio_Requires 3-1,bin,true,1693697,140,5,5,2,0,0
1638206941740,125,Medium2,Audio_Requires 3-2,bin,true,1693697,140,5,5,3,0,0
1638206942038,80,Large2,Audio_Requires 3-4,bin,true,1693697,140,5,5,2,0,0
1638206942043,101,Large2,Audio_Requires 3-5,bin,true,1693697,140,5,5,2,0,0
1638206942190,134,Small2,Audio_Requires 3-3,bin,true,1693697,140,5,5,1,0,0
1638206942362,57,Medium2,Audio_Requires 3-1,bin,true,1693697,140,5,5,2,0,0
1638206942490,94,Small2,Audio_Requires 3-2,bin,true,1693697,140,5,5,2,0,0
1638206942789,103,Small2,Audio_Requires 3-4,bin,true,1693697,140,5,5,1,0,0
1638206942793,113,Large2,Audio_Requires 3-5,bin,true,1693697,140,5,5,1,0,0
1638206942940,64,Small2,Audio_Requires 3-3,bin,true,1693697,140,5,5,2,0,0
1638206943114,53,Large2,Audio_Requires 3-1,bin,true,1693697,140,5,5,1,0,0
1638206943240,70,Small2,Audio_Requires 3-2,bin,true,1693697,140,5,5,2,0,0
1638206943543,87,Large2,Audio_Requires 3-5,bin,true,1693697,140,5,5,11,0,0
1638206943539,149,Large2,Audio_Requires 3-4,bin,true,1693697,140,5,5,1,0,0
1638206943690,70,Medium2,Audio_Requires 3-3,bin,true,1693697,140,5,5,1,0,0
1638206943863,65,Medium2,Audio_Requires 3-1,bin,true,1693697,140,5,5,1,0,0
1638206943990,50,Small2,Audio_Requires 3-2,bin,true,1693696,140,5,5,1,0,0
1638206944289,85,Large2,Audio_Requires 3-4,bin,true,1693697,140,5,5,2,0,0
1638206944293,94,Medium2,Audio_Requires 3-5,bin,true,1693697,140,5,5,3,0,0
1638206944440,47,Large2,Audio_Requires 3-3,bin,true,1693697,140,5,5,1,0,0
1638206944613,46,Medium2,Audio_Requires 3-1,bin,true,1693697,140,5,5,1,0,0
1638206944740,83,Medium2,Audio_Requires 3-2,bin,true,1693696,140,5,5,2,0,0
1638206945039,73,Small2,Audio_Requires 3-4,bin,true,1693697,140,5,5,1,0,0
1638206945043,90,Medium2,Audio_Requires 3-5,bin,true,1693697,140,5,5,2,0,0
1638206945190,55,Medium2,Audio_Requires 3-3,bin,true,1693697,140,5,5,2,0,0
1638206945363,50,Small2,Audio_Requires 3-1,bin,true,1693697,140,5,5,1,0,0
1638206945490,123,Medium2,Audio_Requires 3-2,bin,true,1693696,140,5,5,1,0,0
1638206945788,75,Large2,Audio_Requires 3-4,bin,true,1693697,140,5,5,2,0,0
1638206945793,83,Large2,Audio_Requires 3-5,bin,true,1693697,140,5,5,1,0,0
1638206945941,150,Small2,Audio_Requires 3-3,bin,true,1693697,140,5,5,2,0,0
1638206946113,123,Large2,Audio_Requires 3-1,bin,true,1693697,140,5,5,9,0,0
1638206946240,123,Small2,Audio_Requires 3-2,bin,true,1693696,140,5,5,5,0,0
1638206946539,150,Medium2,Audio_Requires 3-4,bin,true,1693697,140,5,5,1,0,0
1638206946543,149,Small2,Audio_Requires 3-5,bin,true,1693697,140,5,5,8,0,0
1638206946689,72,Medium2,Audio_Requires 3-3,bin,true,1693697,140,5,5,2,0,0
1638206946863,48,Small2,Audio_Requires 3-1,bin,true,1693697,140,5,5,2,0,0
1638206946990,98,Medium2,Audio_Requires 3-2,bin,true,1693696,140,5,5,2,0,0
1638206947289,76,Medium2,Audio_Requires 3-4,bin,true,1693697,140,5,5,2,0,0
1638206947293,82,Small2,Audio_Requires 3-5,bin,true,1693697,140,5,5,2,0,0
1638206947440,89,Medium2,Audio_Requires 3-3,bin,true,1693697,140,5,5,2,0,0
1638206947613,55,Small2,Audio_Requires 3-1,bin,true,1693697,140,5,5,1,0,0
1638206947740,67,Medium2,Audio_Requires 3-2,bin,true,1693696,140,5,5,2,0,0
1638206948043,86,Small2,Audio_Requires 3-5,bin,true,1693697,140,5,5,2,0,0
1638206948039,96,Large2,Audio_Requires 3-4,bin,true,1693697,140,5,5,2,0,0
1638206948190,72,Small2,Audio_Requires 3-3,bin,true,1693697,140,5,5,1,0,0
1638206948363,42,Small2,Audio_Requires 3-1,bin,true,1693697,140,5,5,1,0,0
1638206948490,94,Medium2,Audio_Requires 3-2,bin,true,1693696,140,5,5,2,0,0
1638206948789,64,Medium2,Audio_Requires 3-4,bin,true,1693697,140,5,5,1,0,0
1638206948793,96,Medium2,Audio_Requires 3-5,bin,true,1693697,140,5,5,3,0,0
1638206948940,53,Large2,Audio_Requires 3-3,bin,true,1693697,140,5,5,2,0,0
1638206949113,70,Large2,Audio_Requires 3-1,bin,true,1693697,140,5,5,1,0,0
1638206949240,49,Large2,Audio_Requires 3-2,bin,true,1693696,140,5,5,2,0,0
1638206949538,92,Large2,Audio_Requires 3-4,bin,true,1693697,140,5,5,1,0,0
1638206949543,103,Medium2,Audio_Requires 3-5,bin,true,1693697,140,5,5,3,0,0
1638206949690,53,Large2,Audio_Requires 3-3,bin,true,1693697,140,5,5,2,0,0
1638206949863,51,Large2,Audio_Requires 3-1,bin,true,1693697,140,5,5,2,0,0
1638206949989,58,Small2,Audio_Requires 3-2,bin,true,1693696,140,5,5,2,0,0
1638206950290,86,Large2,Audio_Requires 3-4,bin,true,1693697,140,5,5,1,0,0
1638206950292,87,Small2,Audio_Requires 3-5,bin,true,1693697,140,5,5,5,0,0
1638206950440,106,Large2,Audio_Requires 3-3,bin,true,1693697,140,5,5,3,0,0
1638206950613,61,Small2,Audio_Requires 3-1,bin,true,1693697,140,5,5,1,0,0
1638206950740,84,Medium2,Audio_Requires 3-2,bin,true,1693661,140,5,5,3,0,0
1638206951039,64,Medium2,Audio_Requires 3-4,bin,true,1693697,140,5,5,2,0,0
1638206951043,74,Medium2,Audio_Requires 3-5,bin,true,1693697,140,5,5,2,0,0
1638206951190,49,Small2,Audio_Requires 3-3,bin,true,1693697,140,5,5,2,0,0
1638206951363,50,Large2,Audio_Requires 3-1,bin,true,1693697,140,5,5,1,0,0
1638206951490,98,Medium2,Audio_Requires 3-2,bin,true,1693698,140,5,5,3,0,2
1638206951788,105,Large2,Audio_Requires 3-4,bin,true,1693697,140,5,5,2,0,0
1638206951792,105,Small2,Audio_Requires 3-5,bin,true,1693697,140,5,5,3,0,0
1638206951939,56,Large2,Audio_Requires 3-3,bin,true,1693697,140,5,5,2,0,0
1638206952113,53,Medium2,Audio_Requires 3-1,bin,true,1693697,140,5,5,1,0,0
1638206952240,125,Medium2,Audio_Requires 3-2,bin,true,1693697,140,5,5,2,0,0
1638206952539,120,Large2,Audio_Requires 3-6,bin,true,1693698,140,6,6,3,0,1
1638206952539,125,Medium2,Audio_Requires 3-4,bin,true,1693697,140,6,6,1,0,0
1638206952543,193,Small2,Audio_Requires 3-5,bin,true,1693697,140,6,6,6,0,0
1638206952689,106,Large2,Audio_Requires 3-3,bin,true,1693697,140,6,6,6,0,0
1638206952863,55,Small2,Audio_Requires 3-1,bin,true,1693697,140,6,6,3,0,0
1638206952989,92,Medium2,Audio_Requires 3-2,bin,true,1693697,140,6,6,2,0,0
1638206953437,118,Small2,Audio_Requires 3-6,bin,true,1693697,140,6,6,2,0,0
1638206953442,137,Small2,Audio_Requires 3-5,bin,true,1693697,140,6,6,4,0,0
1638206953439,185,Medium2,Audio_Requires 3-4,bin,true,1693697,140,6,6,19,0,0
1638206953590,75,Large2,Audio_Requires 3-3,bin,true,1693697,140,6,6,4,0,0
1638206953764,57,Small2,Audio_Requires 3-1,bin,true,1693697,140,6,6,1,0,0
1638206953889,66,Large2,Audio_Requires 3-2,bin,true,1693697,140,6,6,2,0,0
1638206954339,73,Large2,Audio_Requires 3-4,bin,true,1693697,140,6,6,2,0,0
1638206954343,103,Small2,Audio_Requires 3-5,bin,true,1693697,140,6,6,2,0,0
1638206954339,129,Small2,Audio_Requires 3-6,bin,true,1693697,140,6,6,1,0,0
1638206954490,47,Large2,Audio_Requires 3-3,bin,true,1693697,140,6,6,1,0,0
1638206954662,55,Small2,Audio_Requires 3-1,bin,true,1693697,140,6,6,1,0,0
1638206954799,70,Small2,Audio_Requires 3-2,bin,true,1693697,140,6,6,3,0,0
1638206955238,405,Small2,Audio_Requires 3-6,bin,true,1693697,140,6,6,2,0,0
1638206955239,526,Large2,Audio_Requires 3-4,bin,true,1693697,140,6,6,2,0,0
1638206955243,532,Large2,Audio_Requires 3-5,bin,true,1693697,140,6,6,40,0,0
1638206955391,465,Medium2,Audio_Requires 3-3,bin,true,1693697,140,6,6,6,0,0
1638206955564,297,Medium2,Audio_Requires 3-1,bin,true,1693697,140,6,6,11,0,0
1638206955690,199,Medium2,Audio_Requires 3-2,bin,true,1693697,140,6,6,34,0,0
1638206956139,113,Small2,Audio_Requires 3-6,bin,true,1693697,140,6,6,2,0,0
1638206956143,121,Small2,Audio_Requires 3-5,bin,true,1693697,140,6,6,2,0,0
1638206956140,134,Medium2,Audio_Requires 3-4,bin,true,1693697,140,6,6,4,0,0
1638206956290,56,Medium2,Audio_Requires 3-3,bin,true,1693697,140,6,6,1,0,0
1638206956463,64,Small2,Audio_Requires 3-1,bin,true,1693697,140,6,6,2,0,0
1638206956591,51,Medium2,Audio_Requires 3-2,bin,true,1693697,140,6,6,1,0,0
1638206957038,118,Large2,Audio_Requires 3-6,bin,true,1693697,140,6,6,1,0,0
1638206957039,120,Medium2,Audio_Requires 3-4,bin,true,1693697,140,6,6,3,0,0
1638206957043,125,Small2,Audio_Requires 3-5,bin,true,1693697,140,6,6,2,0,0
1638206957190,71,Large2,Audio_Requires 3-3,bin,true,1693697,140,6,6,2,0,0
1638206957363,62,Large2,Audio_Requires 3-1,bin,true,1693697,140,6,6,2,0,0
1638206957490,101,Medium2,Audio_Requires 3-2,bin,true,1693697,140,6,6,1,0,0
1638206957938,134,Medium2,Audio_Requires 3-6,bin,true,1693697,140,6,6,1,0,0
1638206957944,133,Medium2,Audio_Requires 3-5,bin,true,1693697,140,6,6,4,0,0
1638206957939,142,Medium2,Audio_Requires 3-4,bin,true,1693697,140,6,6,3,0,0
1638206958090,89,Large2,Audio_Requires 3-3,bin,true,1693697,140,6,6,2,0,0
1638206958263,72,Large2,Audio_Requires 3-1,bin,true,1693697,140,6,6,3,0,0
1638206958390,86,Small2,Audio_Requires 3-2,bin,true,1693697,140,6,6,1,0,0
1638206958838,120,Small2,Audio_Requires 3-6,bin,true,1693697,140,6,6,1,0,0
1638206958839,124,Medium2,Audio_Requires 3-4,bin,true,1693697,140,6,6,4,0,0
1638206958843,138,Medium2,Audio_Requires 3-5,bin,true,1693697,140,6,6,5,0,0
1638206958990,85,Medium2,Audio_Requires 3-3,bin,true,1693697,140,6,6,17,0,0
1638206959163,49,Large2,Audio_Requires 3-1,bin,true,1693697,140,6,6,3,0,0
1638206959290,60,Medium2,Audio_Requires 3-2,bin,true,1693697,140,6,6,1,0,0
1638206959739,98,Medium2,Audio_Requires 3-4,bin,true,1693697,140,6,6,3,0,0
1638206959738,123,Large2,Audio_Requires 3-6,bin,true,1693697,140,6,6,2,0,0
1638206959743,119,Large2,Audio_Requires 3-5,bin,true,1693697,140,6,6,4,0,0
1638206959890,50,Small2,Audio_Requires 3-3,bin,true,1693697,140,6,6,2,0,0
1638206960063,46,Small2,Audio_Requires 3-1,bin,true,1693697,140,6,6,1,0,0
1638206960190,83,Small2,Audio_Requires 3-2,bin,true,1693697,140,6,6,1,0,0
1638206960639,98,Medium2,Audio_Requires 3-4,bin,true,1693697,140,6,6,4,0,0
1638206960637,144,Medium2,Audio_Requires 3-6,bin,true,1693697,140,6,6,1,0,0
1638206960643,231,Medium2,Audio_Requires 3-5,bin,true,1693697,140,6,6,29,0,0
1638206960791,140,Large2,Audio_Requires 3-3,bin,true,1693697,140,6,6,2,0,0
1638206960962,61,Small2,Audio_Requires 3-1,bin,true,1693696,140,6,6,2,0,0
1638206961093,56,Large2,Audio_Requires 3-2,bin,true,1693697,140,6,6,1,0,0
1638206961538,216,Small2,Audio_Requires 3-6,bin,true,1693697,140,6,6,2,0,0
1638206961540,218,Large2,Audio_Requires 3-4,bin,true,1693697,140,6,6,2,0,0
1638206961543,225,Medium2,Audio_Requires 3-5,bin,true,1693697,140,6,6,4,0,0
1638206961690,133,Small2,Audio_Requires 3-3,bin,true,1693697,140,6,6,4,0,0
1638206961864,66,Medium2,Audio_Requires 3-1,bin,true,1693696,140,6,6,1,0,0
1638206961991,86,Medium2,Audio_Requires 3-2,bin,true,1693697,140,6,6,1,0,0
1638206962438,219,Small2,Audio_Requires 3-6,bin,true,1693697,140,6,6,3,0,0
1638206962443,264,Small2,Audio_Requires 3-5,bin,true,1693697,140,6,6,3,0,0
1638206962439,274,Large2,Audio_Requires 3-4,bin,true,1693697,140,6,6,3,0,0
1638206962590,157,Small2,Audio_Requires 3-3,bin,true,1693697,140,6,6,4,0,0
1638206962762,71,Medium2,Audio_Requires 3-1,bin,true,1693696,140,6,6,2,0,0
1638206962889,64,Medium2,Audio_Requires 3-2,bin,true,1693697,140,6,6,1,0,0
1638206963338,124,Medium2,Audio_Requires 3-4,bin,true,1693697,140,6,6,3,0,0
1638206963342,126,Large2,Audio_Requires 3-5,bin,true,1693697,140,6,6,3,0,0
1638206963337,124,Small2,Audio_Requires 3-6,bin,true,1693697,140,6,6,2,0,0
1638206963489,75,Large2,Audio_Requires 3-3,bin,true,1693697,140,6,6,2,0,0
1638206963662,85,Large2,Audio_Requires 3-1,bin,true,1693696,140,6,6,1,0,0
1638206963789,95,Large2,Audio_Requires 3-2,bin,true,1693697,140,6,6,4,0,0
1638206964242,118,Small2,Audio_Requires 3-5,bin,true,1693697,140,6,6,2,0,0
1638206964237,125,Medium2,Audio_Requires 3-4,bin,true,1693697,140,6,6,8,0,0
1638206964238,140,Medium2,Audio_Requires 3-6,bin,true,1693697,140,6,6,6,0,0
1638206964390,93,Medium2,Audio_Requires 3-3,bin,true,1693697,140,6,6,1,0,0
1638206964537,158,Small2,Audio_Requires 3-7,bin,true,1693698,140,7,7,4,0,1
1638206964562,143,Medium2,Audio_Requires 3-1,bin,true,1693696,140,7,7,2,0,0
1638206964689,98,Small2,Audio_Requires 3-2,bin,true,1693697,140,7,7,7,0,0
1638206965138,180,Medium2,Audio_Requires 3-4,bin,true,1693697,140,7,7,6,0,0
1638206965142,266,Large2,Audio_Requires 3-5,bin,true,1693697,140,7,7,30,0,0
1638206965137,284,Large2,Audio_Requires 3-6,bin,true,1693697,140,7,7,2,0,0
1638206965288,164,Small2,Audio_Requires 3-3,bin,true,1693697,140,7,7,15,0,0
1638206965586,82,Large2,Audio_Requires 3-7,bin,true,1693697,140,7,7,2,0,0
1638206965612,99,Medium2,Audio_Requires 3-1,bin,true,1693696,140,7,7,7,0,0
1638206965739,56,Medium2,Audio_Requires 3-2,bin,true,1693697,140,7,7,1,0,0
1638206966188,104,Medium2,Audio_Requires 3-4,bin,true,1693697,140,7,7,2,0,0
1638206966193,123,Medium2,Audio_Requires 3-5,bin,true,1693697,140,7,7,4,0,0
1638206966187,136,Medium2,Audio_Requires 3-6,bin,true,1693697,140,7,7,1,0,0
1638206966339,136,Medium2,Audio_Requires 3-3,bin,true,1693697,140,7,7,2,0,0
1638206966636,152,Medium2,Audio_Requires 3-7,bin,true,1693697,140,7,7,14,0,0
1638206966661,163,Small2,Audio_Requires 3-1,bin,true,1693696,140,7,7,9,0,0
1638206966789,264,Large2,Audio_Requires 3-2,bin,true,1693697,140,7,7,8,0,0
1638206967238,224,Large2,Audio_Requires 3-4,bin,true,1693697,140,7,7,1,0,0
1638206967237,269,Medium2,Audio_Requires 3-6,bin,true,1693697,140,7,7,1,0,0
1638206967243,269,Large2,Audio_Requires 3-5,bin,true,1693697,140,7,7,5,0,0
1638206967390,168,Medium2,Audio_Requires 3-3,bin,true,1693697,140,7,7,3,0,0
1638206967686,246,Large2,Audio_Requires 3-7,bin,true,1693697,140,7,7,4,0,0
1638206967712,273,Medium2,Audio_Requires 3-1,bin,true,1693696,140,7,7,4,0,0
1638206967839,215,Large2,Audio_Requires 3-2,bin,true,1693697,140,7,7,25,0,0
1638206968289,151,Small2,Audio_Requires 3-6,bin,true,1693697,140,7,7,1,0,0
1638206968290,160,Medium2,Audio_Requires 3-4,bin,true,1693697,140,7,7,8,0,0
1638206968293,158,Small2,Audio_Requires 3-5,bin,true,1693697,140,7,7,5,0,0
1638206968459,71,Small2,Audio_Requires 3-3,bin,true,1693697,140,7,7,8,0,0
1638206968772,341,Medium2,Audio_Requires 3-7,bin,true,1693697,140,7,7,1,0,0
1638206968889,257,Large2,Audio_Requires 3-2,bin,true,1693697,140,7,7,80,0,0
1638206968820,344,Small2,Audio_Requires 3-1,bin,true,1693696,140,7,7,141,0,0
