r;b;swpd;free;buff;cache;si;so;bi;bo;in;cs;us;sy;id;wa;st
5;0;3748;530996;60316;1758056;0;0;45;38;145;120;4;1;95;0;0
4;0;3748;531096;60320;1758052;0;0;45;38;145;120;4;1;95;0;0
6;0;3748;530764;60344;1758028;0;0;45;38;145;120;4;1;95;0;0
3;0;3748;531148;60348;1758024;0;0;45;38;145;120;4;1;95;0;0
4;0;3748;531240;60384;1758152;0;0;45;38;145;120;4;1;95;0;0
5;0;3748;531272;60404;1758132;0;0;45;38;145;120;4;1;95;0;0
8;0;3748;531264;60424;1758112;0;0;45;38;145;120;4;1;95;0;0
4;0;3748;531140;60428;1758108;0;0;45;38;145;120;4;1;95;0;0
4;0;3748;531036;60480;1758156;0;0;45;39;145;120;4;1;95;0;0
5;0;3748;530940;60492;1758144;0;0;45;39;145;120;4;1;95;0;0
6;0;3748;530932;60508;1758244;0;0;45;39;145;120;4;1;95;0;0
4;0;3748;530932;60528;1758224;0;0;45;39;145;120;4;1;95;0;0
3;0;3748;531036;60556;1758196;0;0;45;39;145;120;4;1;95;0;0
3;0;3748;531036;60580;1758172;0;0;45;39;145;120;4;1;95;0;0
4;0;3748;530760;60612;1758240;0;0;45;39;145;120;4;1;95;0;0
4;0;3748;530656;60632;1758236;0;0;45;39;145;120;4;1;95;0;0
4;0;3748;530388;60660;1758208;0;0;45;39;145;120;4;1;95;0;0
3;0;3748;530508;60676;1758292;0;0;45;39;145;120;4;1;95;0;0
7;0;3748;530668;60700;1758324;0;0;45;39;145;120;4;1;95;0;0
6;0;3748;530656;60708;1758316;0;0;45;39;145;120;4;1;95;0;0
6;0;3748;530628;60708;1758316;0;0;45;39;145;120;4;1;95;0;0
3;0;3748;530460;60736;1758304;0;0;45;39;145;120;4;1;95;0;0
2;0;3748;530468;60764;1758276;0;0;45;39;145;120;4;1;95;0;0
4;0;3748;530868;60764;1758276;0;0;45;39;145;120;4;1;95;0;0
5;0;3748;530768;60788;1758352;0;0;45;39;145;120;4;1;95;0;0
7;1;3748;530292;60804;1758352;0;0;45;39;145;120;4;1;95;0;0
7;0;3748;530652;60816;1758340;0;0;45;39;145;120;4;1;95;0;0
11;0;3748;530184;60824;1758332;0;0;45;39;145;120;4;1;95;0;0
9;0;3748;530160;60828;1758328;0;0;45;39;145;120;4;1;95;0;0
6;0;3748;530388;60860;1758296;0;0;45;39;145;120;4;1;95;0;0
5;0;3748;530460;60880;1758392;0;0;45;39;145;120;4;1;95;0;0
