timeStamp,elapsed,label,threadName,dataType,success,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1638808951958,125,AudioMedium1,TG1 1-1,bin,true,1693698,140,1,1,79,0,54
1638808952087,5,ImageSmall1,TG1 1-1,bin,true,89020,141,1,1,3,0,0
1638808952176,5,TextSmall1,TG1 1-1,text,true,66009,140,1,1,4,0,0
1638808952259,3,TextSmall1,TG1 1-1,text,true,66009,140,1,1,3,0,0
1638808952345,30,ImageLarge1,TG1 1-1,bin,true,768842,141,1,1,4,0,0
1638808952431,57,TextLarge1,TG1 1-1,text,true,1253904,140,1,1,4,0,0
1638808952517,20,ImageMedium1,TG1 1-1,bin,true,334427,142,1,1,10,0,0
1638808952603,3,TextSmall1,TG1 1-1,text,true,66009,140,1,1,3,0,0
1638808952689,3,ImageSmall1,TG1 1-1,bin,true,89020,141,1,1,2,0,0
1638808952775,3,TextSmall1,TG1 1-1,text,true,66009,140,1,1,2,0,0
1638808952861,62,AudioLarge1,TG1 1-1,bin,true,1693697,140,1,1,2,0,0
1638808952948,52,AudioMedium1,TG1 1-1,bin,true,1693697,140,1,1,2,0,0
1638808953034,40,TextLarge1,TG1 1-1,text,true,1253904,140,1,1,2,0,0
1638808953119,8,ImageSmall1,TG1 1-1,bin,true,89020,141,1,1,7,0,0
1638808953205,46,AudioMedium1,TG1 1-1,bin,true,1693697,140,1,1,2,0,0
1638808953298,42,AudioLarge1,TG1 1-1,bin,true,1693697,140,1,1,2,0,0
1638808953377,50,AudioMedium1,TG1 1-1,bin,true,1693697,140,1,1,2,0,0
1638808953463,47,AudioMedium1,TG1 1-1,bin,true,1693697,140,1,1,2,0,0
1638808953549,3,TextSmall1,TG1 1-1,text,true,66009,140,1,1,2,0,0
1638808953636,2,TextSmall1,TG1 1-1,text,true,66009,140,1,1,2,0,0
1638808953721,8,ImageSmall1,TG1 1-1,bin,true,89020,141,1,1,2,0,0
1638808953807,43,AudioLarge1,TG1 1-1,bin,true,1693697,140,1,1,2,0,0
1638808953901,37,AudioMedium1,TG1 1-1,bin,true,1693697,140,1,1,2,0,0
1638808953979,3,ImageSmall1,TG1 1-1,bin,true,89020,141,1,1,1,0,0
1638808954066,2,TextSmall1,TG1 1-1,text,true,66009,140,1,1,1,0,0
1638808954151,45,AudioLarge1,TG1 1-1,bin,true,1693697,140,1,1,2,0,0
1638808954237,50,AudioMedium1,TG1 1-1,bin,true,1693697,140,1,1,2,0,0
1638808954323,39,ImageLarge1,TG1 1-1,bin,true,768842,141,1,1,18,0,0
1638808954410,91,TextLarge1,TG1 1-1,text,true,1253904,140,1,1,2,0,0
1638808954502,33,TextLarge1,TG1 1-1,text,true,1253904,140,1,1,1,0,0
1638808954588,3,TextSmall1,TG1 1-1,text,true,66009,140,1,1,2,0,0
1638808954673,41,AudioLarge1,TG1 1-1,bin,true,1693697,140,1,1,2,0,0
1638808954766,3,ImageSmall1,TG1 1-1,bin,true,89020,141,1,1,2,0,0
1638808954845,35,TextLarge1,TG1 1-1,text,true,1253904,140,1,1,1,0,0
1638808954932,8,ImageMedium1,TG1 1-1,bin,true,334427,142,1,1,2,0,0
1638808955017,28,ImageLarge1,TG1 1-1,bin,true,768842,141,1,1,2,0,0
1638808955103,3,ImageSmall1,TG1 1-1,bin,true,89020,141,1,1,2,0,0
1638808955189,31,TextLarge1,TG1 1-1,text,true,1253904,140,1,1,2,0,0
1638808955275,44,AudioLarge1,TG1 1-1,bin,true,1693697,140,1,1,2,0,0
1638808955362,9,ImageMedium1,TG1 1-1,bin,true,334427,142,1,1,2,0,0
1638808955447,31,TextLarge1,TG1 1-1,text,true,1253904,140,1,1,2,0,0
1638808955534,3,ImageSmall1,TG1 1-1,bin,true,89020,141,1,1,1,0,0
1638808955619,3,TextSmall1,TG1 1-1,text,true,66009,140,1,1,2,0,0
1638808955705,22,ImageLarge1,TG1 1-1,bin,true,768842,141,1,1,2,0,0
1638808955792,38,AudioLarge1,TG1 1-1,bin,true,1693697,140,1,1,1,0,0
1638808955878,37,TextLarge1,TG1 1-1,text,true,1253904,140,1,1,1,0,0
1638808955963,41,AudioLarge1,TG1 1-1,bin,true,1693697,140,1,1,2,0,0
1638808956051,9,ImageMedium1,TG1 1-1,bin,true,334427,142,1,1,2,0,0
1638808956135,10,ImageMedium1,TG1 1-1,bin,true,334427,142,1,1,2,0,0
1638808956221,19,ImageLarge1,TG1 1-1,bin,true,768842,141,1,1,2,0,0
1638808956307,11,ImageMedium1,TG1 1-1,bin,true,334427,142,1,1,2,0,0
1638808956393,43,AudioLarge1,TG1 1-1,bin,true,1693697,140,1,1,2,0,0
1638808956484,8,ImageMedium1,TG1 1-1,bin,true,334427,142,1,1,1,0,0
1638808956565,23,ImageLarge1,TG1 1-1,bin,true,768842,141,1,1,2,0,0
1638808956652,57,AudioLarge1,TG1 1-1,bin,true,1693697,140,1,1,1,0,0
1638808956737,3,TextSmall1,TG1 1-1,text,true,66009,140,1,1,1,0,0
1638808956823,35,TextLarge1,TG1 1-1,text,true,1253904,140,1,1,1,0,0
1638808956911,9,ImageMedium1,TG1 1-1,bin,true,334427,142,1,1,1,0,0
1638808956996,40,TextLarge1,TG1 1-1,text,true,1253904,140,1,1,2,0,0
1638808957082,64,AudioLarge1,TG1 1-1,bin,true,1693697,140,1,1,2,0,0
1638808957168,92,AudioLarge1,TG1 1-1,bin,true,1693697,140,1,1,36,0,0
1638808957261,66,AudioMedium1,TG1 1-1,bin,true,1693697,140,1,1,2,0,0
1638808957346,72,AudioLarge1,TG1 1-1,bin,true,1693697,140,1,1,2,0,0
1638808957433,3,TextSmall1,TG1 1-1,text,true,66009,140,1,1,2,0,0
1638808957518,20,ImageLarge1,TG1 1-1,bin,true,768842,141,1,1,1,0,0
1638808957605,2,TextSmall1,TG1 1-1,text,true,66009,140,1,1,1,0,0
1638808957690,3,ImageSmall1,TG1 1-1,bin,true,89020,141,1,1,1,0,0
1638808957776,53,AudioLarge1,TG1 1-1,bin,true,1693697,140,1,1,2,0,0
1638808957862,3,TextSmall1,TG1 1-1,text,true,66009,140,1,1,2,0,0
1638808957947,36,TextLarge1,TG1 1-1,text,true,1253904,140,1,1,2,0,0
1638808958034,4,ImageSmall1,TG1 1-1,bin,true,89020,141,1,1,2,0,0
1638808958120,57,TextLarge1,TG1 1-1,text,true,1253904,140,1,1,2,0,0
1638808958206,24,ImageSmall1,TG1 1-1,bin,true,89020,141,1,1,23,0,0
1638808958292,63,TextLarge1,TG1 1-1,text,true,1253904,140,1,1,2,0,0
1638808958378,33,TextLarge1,TG1 1-1,text,true,1253904,140,1,1,2,0,0
1638808958465,3,ImageSmall1,TG1 1-1,bin,true,89020,141,1,1,2,0,0
1638808958550,56,AudioLarge1,TG1 1-1,bin,true,1693697,140,1,1,1,0,0
1638808958636,40,TextLarge1,TG1 1-1,text,true,1253904,140,1,1,2,0,0
1638808958723,47,AudioLarge1,TG1 1-1,bin,true,1693697,140,1,1,1,0,0
1638808958808,9,ImageMedium1,TG1 1-1,bin,true,334427,142,1,1,1,0,0
1638808958894,11,ImageMedium1,TG1 1-1,bin,true,334427,142,1,1,3,0,0
1638808958980,25,ImageLarge1,TG1 1-1,bin,true,768842,141,1,1,2,0,0
1638808959066,24,ImageLarge1,TG1 1-1,bin,true,768842,141,1,1,2,0,0
1638808959152,49,TextLarge1,TG1 1-1,text,true,1253904,140,1,1,2,0,0
1638808959238,13,TextSmall1,TG1 1-1,text,true,66009,140,1,1,12,0,0
1638808959324,47,TextLarge1,TG1 1-1,text,true,1253904,140,1,1,2,0,0
1638808959410,10,ImageMedium1,TG1 1-1,bin,true,334427,142,1,1,2,0,0
1638808959496,37,TextLarge1,TG1 1-1,text,true,1253904,140,1,1,2,0,0
1638808959583,24,ImageLarge1,TG1 1-1,bin,true,768842,141,1,1,1,0,0
1638808959669,52,AudioMedium1,TG1 1-1,bin,true,1693697,140,1,1,1,0,0
1638808959754,22,ImageLarge1,TG1 1-1,bin,true,768842,141,1,1,1,0,0
1638808959841,8,ImageMedium1,TG1 1-1,bin,true,334426,142,1,1,1,0,0
1638808959927,45,AudioLarge1,TG1 1-1,bin,true,1693696,140,1,1,1,0,0
1638808960012,12,ImageMedium1,TG1 1-1,bin,true,334426,142,1,1,2,0,0
1638808960098,3,ImageSmall1,TG1 1-1,bin,true,89019,141,1,1,2,0,0
1638808960185,9,ImageMedium1,TG1 1-1,bin,true,334426,142,1,1,2,0,0
1638808960270,3,ImageSmall1,TG1 1-1,bin,true,89019,141,1,1,2,0,0
1638808960356,10,ImageMedium1,TG1 1-1,bin,true,334426,142,1,1,2,0,0
1638808960442,22,ImageLarge1,TG1 1-1,bin,true,768841,141,1,1,1,0,0
1638808960528,3,ImageSmall1,TG1 1-1,bin,true,89019,141,1,1,1,0,0
1638808960614,11,ImageMedium1,TG1 1-1,bin,true,334391,142,1,1,1,0,0
1638808960700,50,AudioLarge1,TG1 1-1,bin,true,1693698,140,1,1,2,0,1
1638808960786,9,ImageMedium1,TG1 1-1,bin,true,334427,142,1,1,2,0,0
1638808960872,2,TextSmall1,TG1 1-1,text,true,66009,140,1,1,1,0,0
1638808960958,22,ImageLarge1,TG1 1-1,bin,true,768842,141,1,1,1,0,0
1638808961044,43,AudioLarge1,TG1 1-1,bin,true,1693697,140,1,1,2,0,0
1638808961131,5,TextSmall1,TG1 1-1,text,true,66009,140,1,1,3,0,0
1638808961216,3,ImageSmall1,TG1 1-1,bin,true,89020,141,1,1,2,0,0
1638808961302,51,AudioLarge1,TG1 1-1,bin,true,1693697,140,1,1,2,0,0
1638808961388,49,AudioMedium1,TG1 1-1,bin,true,1693697,140,1,1,1,0,0
1638808961474,3,ImageSmall1,TG1 1-1,bin,true,89020,141,1,1,1,0,0
1638808961560,9,ImageMedium1,TG1 1-1,bin,true,334427,142,1,1,1,0,0
1638808961646,3,ImageSmall1,TG1 1-1,bin,true,89020,141,1,1,2,0,0
1638808961732,47,AudioMedium1,TG1 1-1,bin,true,1693697,140,1,1,1,0,0
1638808961818,20,ImageLarge1,TG1 1-1,bin,true,768842,141,1,1,1,0,0
1638808961904,33,TextLarge1,TG1 1-1,text,true,1253904,140,1,1,1,0,0
1638808961989,10,ImageMedium1,TG1 1-1,bin,true,334427,142,1,1,2,0,0
1638808962075,40,AudioLarge1,TG1 1-1,bin,true,1693697,140,1,1,2,0,0
1638808962162,3,ImageSmall1,TG1 1-1,bin,true,89020,141,1,1,2,0,0
1638808962247,10,ImageMedium1,TG1 1-1,bin,true,334427,142,1,1,1,0,0
1638808962333,3,ImageSmall1,TG1 1-1,bin,true,89020,141,1,1,2,0,0
1638808962419,10,ImageMedium1,TG1 1-1,bin,true,334427,142,1,1,2,0,0
1638808962505,41,AudioMedium1,TG1 1-1,bin,true,1693697,140,1,1,1,0,0
1638808962591,2,TextSmall1,TG1 1-1,text,true,66009,140,1,1,1,0,0
1638808962677,56,AudioMedium1,TG1 1-1,bin,true,1693697,140,1,1,2,0,0
1638808962763,58,AudioMedium1,TG1 1-1,bin,true,1693697,140,1,1,1,0,0
1638808962850,66,AudioMedium1,TG1 1-1,bin,true,1693697,140,1,1,1,0,0
1638808962936,2,TextSmall1,TG1 1-1,text,true,66009,140,1,1,2,0,0
1638808963021,37,TextLarge1,TG1 1-1,text,true,1253904,140,1,1,1,0,0
1638808963108,20,ImageLarge1,TG1 1-1,bin,true,768842,141,1,1,2,0,0
1638808963193,65,AudioMedium1,TG1 1-1,bin,true,1693697,140,1,1,2,0,0
1638808963279,3,ImageSmall1,TG1 1-1,bin,true,89020,141,1,1,1,0,0
1638808963365,3,TextSmall1,TG1 1-1,text,true,66009,140,1,1,2,0,0
1638808963451,44,AudioLarge1,TG1 1-1,bin,true,1693697,140,1,1,1,0,0
1638808963537,18,ImageLarge1,TG1 1-1,bin,true,768842,141,1,1,1,0,0
1638808963623,2,TextSmall1,TG1 1-1,text,true,66009,140,1,1,1,0,0
1638808963709,3,TextSmall1,TG1 1-1,text,true,66009,140,1,1,1,0,0
1638808963730,46,AudioLarge1,TG1 1-2,bin,true,1693698,140,2,2,2,0,1
1638808963795,23,ImageLarge1,TG1 1-1,bin,true,768842,141,2,2,1,0,0
1638808963899,3,ImageSmall1,TG1 1-2,bin,true,89020,141,2,2,2,0,0
1638808963967,2,ImageSmall1,TG1 1-1,bin,true,89020,141,2,2,1,0,0
1638808964071,42,AudioMedium1,TG1 1-2,bin,true,1693697,140,2,2,2,0,0
1638808964137,32,TextLarge1,TG1 1-1,text,true,1253904,140,2,2,2,0,0
1638808964242,3,ImageSmall1,TG1 1-2,bin,true,89020,141,2,2,1,0,0
1638808964308,19,ImageLarge1,TG1 1-1,bin,true,768842,141,2,2,2,0,0
1638808964412,42,AudioLarge1,TG1 1-2,bin,true,1693697,140,2,2,1,0,0
1638808964480,4,TextSmall1,TG1 1-1,text,true,66009,140,2,2,2,0,0
1638808964584,50,AudioMedium1,TG1 1-2,bin,true,1693697,140,2,2,1,0,0
1638808964651,2,TextSmall1,TG1 1-1,text,true,66009,140,2,2,1,0,0
1638808964754,33,TextLarge1,TG1 1-2,text,true,1253904,140,2,2,2,0,0
1638808964823,27,ImageLarge1,TG1 1-1,bin,true,768842,141,2,2,1,0,0
1638808964925,21,ImageLarge1,TG1 1-2,bin,true,768842,141,2,2,2,0,0
1638808964993,2,ImageSmall1,TG1 1-1,bin,true,89020,141,2,2,1,0,0
1638808965096,37,TextLarge1,TG1 1-2,text,true,1253904,140,2,2,2,0,0
1638808965163,93,AudioLarge1,TG1 1-1,bin,true,1693697,140,2,2,2,0,0
1638808965268,9,ImageMedium1,TG1 1-2,bin,true,334427,142,2,2,2,0,0
1638808965334,84,AudioLarge1,TG1 1-1,bin,true,1693697,140,2,2,2,0,0
1638808965438,31,ImageSmall1,TG1 1-2,bin,true,89020,141,2,2,29,0,0
1638808965506,3,TextSmall1,TG1 1-1,text,true,66009,140,2,2,1,0,0
1638808965610,8,ImageMedium1,TG1 1-2,bin,true,334427,142,2,2,1,0,0
1638808965677,2,TextSmall1,TG1 1-1,text,true,66009,140,2,2,2,0,0
1638808965780,4,ImageSmall1,TG1 1-2,bin,true,89020,141,2,2,1,0,0
1638808965847,3,ImageSmall1,TG1 1-1,bin,true,89020,141,2,2,1,0,0
1638808965950,3,ImageSmall1,TG1 1-2,bin,true,89020,141,2,2,2,0,0
1638808966018,3,ImageSmall1,TG1 1-1,bin,true,89020,141,2,2,1,0,0
1638808966123,40,TextLarge1,TG1 1-2,text,true,1253904,140,2,2,2,0,0
1638808966190,8,ImageMedium1,TG1 1-1,bin,true,334427,142,2,2,1,0,0
1638808966294,51,AudioLarge1,TG1 1-2,bin,true,1693697,140,2,2,2,0,0
1638808966359,20,ImageLarge1,TG1 1-1,bin,true,768842,141,2,2,2,0,0
1638808966464,34,TextLarge1,TG1 1-2,text,true,1253904,140,2,2,1,0,0
1638808966531,63,AudioMedium1,TG1 1-1,bin,true,1693697,140,2,2,2,0,0
1638808966636,2,TextSmall1,TG1 1-2,text,true,66009,140,2,2,1,0,0
1638808966702,42,AudioLarge1,TG1 1-1,bin,true,1693697,140,2,2,2,0,0
1638808966807,34,TextLarge1,TG1 1-2,text,true,1253904,140,2,2,1,0,0
1638808966874,34,TextLarge1,TG1 1-1,text,true,1253904,140,2,2,1,0,0
1638808966978,24,ImageLarge1,TG1 1-2,bin,true,768842,141,2,2,1,0,0
1638808967045,8,ImageMedium1,TG1 1-1,bin,true,334427,142,2,2,1,0,0
1638808967148,3,TextSmall1,TG1 1-2,text,true,66009,140,2,2,2,0,0
1638808967215,98,AudioLarge1,TG1 1-1,bin,true,1693697,140,2,2,1,0,0
1638808967320,35,TextLarge1,TG1 1-2,text,true,1253904,140,2,2,2,0,0
1638808967386,29,TextLarge1,TG1 1-1,text,true,1253904,140,2,2,1,0,0
1638808967491,49,AudioMedium1,TG1 1-2,bin,true,1693697,140,2,2,2,0,0
1638808967558,8,ImageMedium1,TG1 1-1,bin,true,334427,142,2,2,1,0,0
1638808967661,19,ImageLarge1,TG1 1-2,bin,true,768842,141,2,2,2,0,0
1638808967728,37,TextLarge1,TG1 1-1,text,true,1253904,140,2,2,2,0,0
1638808967832,39,AudioLarge1,TG1 1-2,bin,true,1693697,140,2,2,1,0,0
1638808967899,52,AudioLarge1,TG1 1-1,bin,true,1693697,140,2,2,1,0,0
1638808968004,39,AudioLarge1,TG1 1-2,bin,true,1693697,140,2,2,1,0,0
1638808968070,2,TextSmall1,TG1 1-1,text,true,66009,140,2,2,1,0,0
1638808968175,41,ImageLarge1,TG1 1-2,bin,true,768842,141,2,2,1,0,0
1638808968242,51,AudioLarge1,TG1 1-1,bin,true,1693697,140,2,2,2,0,0
1638808968345,11,ImageMedium1,TG1 1-2,bin,true,334427,142,2,2,2,0,0
1638808968412,20,ImageLarge1,TG1 1-1,bin,true,768842,141,2,2,3,0,0
1638808968516,40,AudioMedium1,TG1 1-2,bin,true,1693697,140,2,2,2,0,0
1638808968584,62,AudioLarge1,TG1 1-1,bin,true,1693697,140,2,2,1,0,0
1638808968692,37,AudioMedium1,TG1 1-2,bin,true,1693697,140,2,2,1,0,0
1638808968754,5,ImageSmall1,TG1 1-1,bin,true,89020,141,2,2,2,0,0
1638808968859,39,AudioLarge1,TG1 1-2,bin,true,1693697,140,2,2,1,0,0
1638808968926,3,ImageSmall1,TG1 1-1,bin,true,89020,141,2,2,2,0,0
1638808969030,38,AudioLarge1,TG1 1-2,bin,true,1693697,140,2,2,1,0,0
1638808969097,42,AudioMedium1,TG1 1-1,bin,true,1693697,140,2,2,1,0,0
1638808969269,7,ImageSmall1,TG1 1-1,bin,true,89020,141,2,2,4,0,0
1638808969201,79,AudioLarge1,TG1 1-2,bin,true,1693697,140,2,2,1,0,0
1638808969372,4,ImageSmall1,TG1 1-2,bin,true,89020,141,2,2,1,0,0
1638808969438,8,ImageMedium1,TG1 1-1,bin,true,334427,142,2,2,1,0,0
1638808969541,55,AudioLarge1,TG1 1-2,bin,true,1693697,140,2,2,2,0,0
1638808969609,3,ImageSmall1,TG1 1-1,bin,true,89020,141,2,2,1,0,0
1638808969713,19,ImageLarge1,TG1 1-2,bin,true,768842,141,2,2,2,0,0
1638808969780,3,ImageSmall1,TG1 1-1,bin,true,89020,141,2,2,1,0,0
1638808969884,46,AudioLarge1,TG1 1-2,bin,true,1693697,140,2,2,2,0,0
1638808969951,53,TextLarge1,TG1 1-1,text,true,1253904,140,2,2,2,0,0
1638808970056,9,ImageMedium1,TG1 1-2,bin,true,334427,142,2,2,1,0,0
1638808970122,31,ImageLarge1,TG1 1-1,bin,true,768842,141,2,2,2,0,0
1638808970226,24,TextSmall1,TG1 1-2,text,true,66009,140,2,2,23,0,0
1638808970293,63,TextLarge1,TG1 1-1,text,true,1253904,140,2,2,2,0,0
1638808970398,19,ImageLarge1,TG1 1-2,bin,true,768842,141,2,2,1,0,0
1638808970464,30,TextLarge1,TG1 1-1,text,true,1253904,140,2,2,1,0,0
1638808970569,5,TextSmall1,TG1 1-2,text,true,66009,140,2,2,1,0,0
1638808970636,11,ImageMedium1,TG1 1-1,bin,true,334427,142,2,2,1,0,0
1638808970739,53,AudioLarge1,TG1 1-2,bin,true,1693697,140,2,2,2,0,0
1638808970806,36,TextLarge1,TG1 1-1,text,true,1253904,140,2,2,1,0,0
1638808970911,42,AudioMedium1,TG1 1-2,bin,true,1693697,140,2,2,2,0,0
1638808970978,47,AudioMedium1,TG1 1-1,bin,true,1693697,140,2,2,1,0,0
1638808971082,46,AudioMedium1,TG1 1-2,bin,true,1693697,140,2,2,1,0,0
1638808971147,9,ImageMedium1,TG1 1-1,bin,true,334427,142,2,2,2,0,0
1638808971252,20,ImageLarge1,TG1 1-2,bin,true,768842,141,2,2,1,0,0
1638808971319,32,TextLarge1,TG1 1-1,text,true,1253904,140,2,2,2,0,0
1638808971423,3,TextSmall1,TG1 1-2,text,true,66009,140,2,2,2,0,0
1638808971490,3,ImageSmall1,TG1 1-1,bin,true,89020,141,2,2,2,0,0
1638808971594,3,ImageSmall1,TG1 1-2,bin,true,89020,141,2,2,1,0,0
1638808971662,30,TextLarge1,TG1 1-1,text,true,1253904,140,2,2,1,0,0
1638808971765,39,AudioMedium1,TG1 1-2,bin,true,1693697,140,2,2,2,0,0
1638808971833,2,TextSmall1,TG1 1-1,text,true,66009,140,2,2,1,0,0
1638808971936,3,TextSmall1,TG1 1-2,text,true,66009,140,2,2,2,0,0
1638808972004,30,TextLarge1,TG1 1-1,text,true,1253904,140,2,2,1,0,0
1638808972108,38,TextLarge1,TG1 1-2,text,true,1253904,140,2,2,2,0,0
1638808972175,21,ImageMedium1,TG1 1-1,bin,true,334427,142,2,2,1,0,0
1638808972279,9,ImageMedium1,TG1 1-2,bin,true,334427,142,2,2,2,0,0
1638808972345,3,TextSmall1,TG1 1-1,text,true,66009,140,2,2,2,0,0
1638808972449,40,AudioMedium1,TG1 1-2,bin,true,1693697,140,2,2,1,0,0
1638808972517,34,TextLarge1,TG1 1-1,text,true,1253904,140,2,2,2,0,0
1638808972621,51,AudioMedium1,TG1 1-2,bin,true,1693697,140,2,2,1,0,0
1638808972687,9,ImageMedium1,TG1 1-1,bin,true,334427,142,2,2,1,0,0
1638808972791,42,AudioLarge1,TG1 1-2,bin,true,1693697,140,2,2,1,0,0
1638808972858,3,ImageSmall1,TG1 1-1,bin,true,89020,141,2,2,1,0,0
1638808972962,49,AudioLarge1,TG1 1-2,bin,true,1693697,140,2,2,2,0,0
1638808973030,30,TextLarge1,TG1 1-1,text,true,1253904,140,2,2,1,0,0
1638808973133,60,AudioMedium1,TG1 1-2,bin,true,1693697,140,2,2,2,0,0
1638808973201,25,ImageMedium1,TG1 1-1,bin,true,334426,142,2,2,8,0,0
1638808973304,19,ImageLarge1,TG1 1-2,bin,true,768842,141,2,2,1,0,0
1638808973371,4,ImageSmall1,TG1 1-1,bin,true,89019,141,2,2,2,0,0
1638808973475,5,ImageSmall1,TG1 1-2,bin,true,89020,141,2,2,2,0,0
1638808973542,9,ImageMedium1,TG1 1-1,bin,true,334426,142,2,2,2,0,0
1638808973646,30,TextLarge1,TG1 1-2,text,true,1253904,140,2,2,1,0,0
1638808973713,45,AudioLarge1,TG1 1-1,bin,true,1693696,140,2,2,2,0,0
1638808973818,11,ImageMedium1,TG1 1-2,bin,true,334427,142,2,2,2,0,0
1638808973885,10,ImageMedium1,TG1 1-1,bin,true,334426,142,2,2,2,0,0
1638808973988,9,ImageMedium1,TG1 1-2,bin,true,334427,142,2,2,1,0,0
1638808974055,3,ImageSmall1,TG1 1-1,bin,true,89019,141,2,2,2,0,0
1638808974159,75,AudioMedium1,TG1 1-2,bin,true,1693697,140,2,2,2,0,0
1638808974227,23,ImageLarge1,TG1 1-1,bin,true,768841,141,2,2,5,0,0
1638808974330,30,TextLarge1,TG1 1-2,text,true,1253904,140,2,2,2,0,0
1638808974398,69,AudioLarge1,TG1 1-1,bin,true,1693696,140,2,2,1,0,0
1638808974501,8,ImageMedium1,TG1 1-2,bin,true,334427,142,2,2,1,0,0
1638808974569,30,TextLarge1,TG1 1-1,text,true,1253903,140,2,2,1,0,0
1638808974672,3,ImageSmall1,TG1 1-2,bin,true,89020,141,2,2,2,0,0
1638808974739,42,AudioLarge1,TG1 1-1,bin,true,1693661,140,2,2,2,0,0
1638808974844,3,ImageSmall1,TG1 1-2,bin,true,89020,141,2,2,1,0,0
1638808974911,38,TextLarge1,TG1 1-1,text,true,1253905,140,2,2,2,0,1
1638808975014,3,ImageSmall1,TG1 1-2,bin,true,89020,141,2,2,1,0,0
1638808975082,3,TextSmall1,TG1 1-1,text,true,66009,140,2,2,1,0,0
1638808975186,3,ImageSmall1,TG1 1-2,bin,true,89020,141,2,2,1,0,0
1638808975253,34,TextLarge1,TG1 1-1,text,true,1253904,140,2,2,1,0,0
1638808975356,31,TextLarge1,TG1 1-2,text,true,1253904,140,2,2,2,0,0
1638808975424,9,ImageMedium1,TG1 1-1,bin,true,334427,142,2,2,1,0,0
1638808975527,19,ImageLarge1,TG1 1-2,bin,true,768842,141,2,2,1,0,0
1638808975594,19,ImageLarge1,TG1 1-1,bin,true,768842,141,2,2,1,0,0
1638808975698,19,ImageLarge1,TG1 1-2,bin,true,768842,141,2,2,1,0,0
1638808975729,11,ImageMedium1,TG1 1-3,bin,true,334428,142,3,3,2,0,1
1638808975766,42,AudioLarge1,TG1 1-1,bin,true,1693697,140,3,3,1,0,0
1638808975869,44,AudioLarge1,TG1 1-2,bin,true,1693697,140,3,3,1,0,0
1638808975986,3,TextSmall1,TG1 1-3,text,true,66009,140,3,3,2,0,0
1638808976022,48,AudioMedium1,TG1 1-1,bin,true,1693697,140,3,3,2,0,0
1638808976127,8,ImageMedium1,TG1 1-2,bin,true,334427,142,3,3,1,0,0
1638808976244,3,ImageSmall1,TG1 1-3,bin,true,89020,141,3,3,1,0,0
1638808976280,3,ImageSmall1,TG1 1-1,bin,true,89020,141,3,3,1,0,0
1638808976383,18,ImageLarge1,TG1 1-2,bin,true,768842,141,3,3,1,0,0
1638808976501,41,AudioMedium1,TG1 1-3,bin,true,1693697,140,3,3,1,0,0
1638808976537,33,TextLarge1,TG1 1-1,text,true,1253904,140,3,3,4,0,0
1638808976640,36,TextLarge1,TG1 1-2,text,true,1253904,140,3,3,2,0,0
1638808976757,19,ImageLarge1,TG1 1-3,bin,true,768842,141,3,3,2,0,0
1638808976794,44,AudioMedium1,TG1 1-1,bin,true,1693697,140,3,3,1,0,0
1638808976897,20,ImageLarge1,TG1 1-2,bin,true,768842,141,3,3,1,0,0
1638808977014,20,ImageLarge1,TG1 1-3,bin,true,768842,141,3,3,2,0,0
1638808977050,42,AudioMedium1,TG1 1-1,bin,true,1693697,140,3,3,2,0,0
1638808977154,9,ImageMedium1,TG1 1-2,bin,true,334427,142,3,3,1,0,0
1638808977271,2,TextSmall1,TG1 1-3,text,true,66009,140,3,3,1,0,0
1638808977308,9,ImageMedium1,TG1 1-1,bin,true,334427,142,3,3,1,0,0
1638808977411,31,TextLarge1,TG1 1-2,text,true,1253904,140,3,3,1,0,0
1638808977529,40,AudioLarge1,TG1 1-3,bin,true,1693697,140,3,3,1,0,0
1638808977564,47,AudioMedium1,TG1 1-1,bin,true,1693697,140,3,3,4,0,0
1638808977668,3,ImageSmall1,TG1 1-2,bin,true,89020,141,3,3,2,0,0
1638808977785,18,ImageLarge1,TG1 1-3,bin,true,768842,141,3,3,2,0,0
1638808977822,57,TextLarge1,TG1 1-1,text,true,1253904,140,3,3,1,0,0
1638808977926,39,AudioLarge1,TG1 1-2,bin,true,1693697,140,3,3,2,0,0
1638808978042,40,AudioLarge1,TG1 1-3,bin,true,1693697,140,3,3,2,0,0
1638808978078,5,TextSmall1,TG1 1-1,text,true,66009,140,3,3,4,0,0
1638808978183,8,ImageMedium1,TG1 1-2,bin,true,334427,142,3,3,1,0,0
1638808978300,18,ImageLarge1,TG1 1-3,bin,true,768842,141,3,3,1,0,0
1638808978336,40,AudioLarge1,TG1 1-1,bin,true,1693697,140,3,3,1,0,0
1638808978439,3,TextSmall1,TG1 1-2,text,true,66009,140,3,3,1,0,0
1638808978556,2,TextSmall1,TG1 1-3,text,true,66009,140,3,3,1,0,0
1638808978593,41,AudioMedium1,TG1 1-1,bin,true,1693697,140,3,3,1,0,0
1638808978696,18,ImageLarge1,TG1 1-2,bin,true,768842,141,3,3,2,0,0
1638808978814,30,TextLarge1,TG1 1-3,text,true,1253904,140,3,3,1,0,0
1638808978850,3,ImageSmall1,TG1 1-1,bin,true,89020,141,3,3,1,0,0
1638808978953,44,AudioLarge1,TG1 1-2,bin,true,1693697,140,3,3,2,0,0
